,Date,Action,Price,Shares,Capital,Position,Reason,Profit,Profit_pct
73,2023-08-08,SELL,62.150001525878906,9,19986.349925994873,0,ML Bearish Signal,-5.399986267089844,-0.956172867125249
74,2023-08-09,BUY,62.0,9,19428.349925994873,9,"Aggressive Entry: Trend, ML_bullish",,
75,2023-08-10,SELL,62.25,9,19988.599925994873,0,ML Bearish Signal,2.25,0.4032258064516129
76,2023-08-11,BUY,62.45000076293945,9,19426.549919128418,9,"Aggressive Entry: Trend, ML_bullish",,
77,2023-08-14,SELL,61.29999923706055,9,19978.249912261963,0,Trailing Stop,-10.350013732910156,-1.8414755994068253
78,2023-08-15,BUY,60.650001525878906,9,19432.399898529053,9,"Aggressive Entry: Trend, RSI_oversold, ML_bullish",,
79,2023-08-16,SELL,61.099998474121094,9,19982.299884796143,0,Trailing Stop,4.0499725341796875,0.7419570270747267
80,2023-08-17,BUY,60.599998474121094,9,19436.899898529053,9,"Aggressive Entry: Trend, RSI_oversold, ML_bullish",,
81,2023-08-18,SELL,58.79999923706055,9,19966.099891662598,0,Trailing Stop,-16.199993133544922,-2.9702958455175987
82,2023-08-31,BUY,61.5,9,19412.599891662598,9,"Aggressive Entry: Trend, ML_bullish",,
83,2023-09-04,SELL,60.45000076293945,9,19956.649898529053,0,Trailing Stop,-9.449993133544922,-1.7073158326187756
84,2023-09-05,BUY,59.75,10,19359.149898529053,10,"Aggressive Entry: RSI_oversold, ML_bullish",,
85,2023-09-06,SELL,59.400001525878906,10,19953.14991378784,0,Trailing Stop,-3.4999847412109375,-0.5857715048051778
86,2023-11-06,BUY,59.54999923706055,10,19357.649921417236,10,"Aggressive Entry: Trend, ML_bullish",,
87,2023-11-07,SELL,58.599998474121094,10,19943.649906158447,0,ML Bearish Signal,-9.500007629394531,-1.5952993704628402
88,2023-11-16,BUY,59.900001525878906,9,19404.549892425537,9,"Aggressive Entry: Trend, ML_bullish",,
89,2023-11-17,SELL,59.54999923706055,9,19940.499885559082,0,ML Bearish Signal,-3.1500205993652344,-0.5843109848121558
90,2023-11-20,BUY,60.75,9,19393.749885559082,9,"Aggressive Entry: Trend, ML_bullish",,
91,2023-11-21,SELL,60.400001525878906,9,19937.349899291992,0,ML Bearish Signal,-3.1499862670898438,-0.5761291755079733
92,2023-11-22,BUY,60.79999923706055,9,19390.149906158447,9,"Aggressive Entry: Trend, ML_bullish",,
93,2023-11-23,SELL,61.45000076293945,9,19943.199913024902,0,ML Bearish Signal,5.850013732910156,1.0690814704528793
94,2023-11-24,BUY,61.0,9,19394.199913024902,9,"Aggressive Entry: Trend, ML_bullish",,
95,2023-11-27,SELL,60.70000076293945,9,19940.499919891357,0,ML Bearish Signal,-2.699993133544922,-0.4918020279681096
96,2023-11-28,BUY,60.25,9,19398.249919891357,9,"Aggressive Entry: Trend, ML_bullish",,
97,2023-11-29,SELL,60.400001525878906,9,19941.849933624268,0,ML Bearish Signal,1.3500137329101562,0.24896518818075725
98,2023-11-30,BUY,60.75,9,19395.099933624268,9,"Aggressive Entry: Trend, ML_bullish",,
99,2023-12-01,SELL,59.25,9,19928.349933624268,0,Trailing Stop,-13.5,-2.4691358024691357
100,2023-12-04,BUY,59.20000076293945,10,19336.349925994873,10,"Aggressive Entry: Trend, ML_bullish",,
101,2023-12-05,SELL,59.0,10,19926.349925994873,0,Trailing Stop,-2.0000076293945312,-0.3378391222330155
102,2023-12-06,BUY,59.5,10,19331.349925994873,10,"Aggressive Entry: Trend, ML_bullish",,
103,2023-12-07,SELL,60.75,10,19938.849925994873,0,ML Bearish Signal,12.5,2.100840336134454
104,2023-12-08,BUY,61.20000076293945,9,19388.049919128418,9,"Aggressive Entry: Trend, ML_bullish",,
105,2023-12-11,SELL,60.79999923706055,9,19935.249912261963,0,ML Bearish Signal,-3.6000137329101562,-0.653597256360057
106,2023-12-12,BUY,61.45000076293945,9,19382.199905395508,9,"Aggressive Entry: Trend, MACD, ML_bullish",,
107,2023-12-13,SELL,61.150001525878906,9,19932.549919128418,0,ML Bearish Signal,-2.699993133544922,-0.4882005424505652
108,2023-12-14,BUY,63.45000076293945,9,19361.499912261963,9,"Aggressive Entry: Trend, ML_bullish",,
109,2023-12-15,SELL,63.599998474121094,9,19933.899898529053,0,ML Bearish Signal,1.3499794006347656,0.23640300926403277
110,2023-12-18,BUY,63.5,9,19362.399898529053,9,"Aggressive Entry: Trend, ML_bullish",,
111,2023-12-19,SELL,63.29999923706055,9,19932.099891662598,0,ML Bearish Signal,-1.8000068664550781,-0.31496183140071354
112,2023-12-20,BUY,62.95000076293945,9,19365.549884796143,9,"Aggressive Entry: Trend, ML_bullish",,
113,2023-12-21,SELL,63.349998474121094,9,19935.699871063232,0,ML Bearish Signal,3.5999794006347656,0.6354212967970784
114,2023-12-22,BUY,63.29999923706055,9,19365.999877929688,9,"Aggressive Entry: Trend, ML_bullish",,
115,2023-12-27,SELL,64.0,9,19941.999877929688,0,ML Bearish Signal,6.300006866455078,1.1058464002786599
116,2023-12-28,BUY,64.44999694824219,9,19361.949905395508,9,"Aggressive Entry: Trend, ML_bullish",,
117,2023-12-29,SELL,64.44999694824219,9,19941.999877929688,0,Take Profit (RSI>70),0.0,0.0
118,2024-01-02,BUY,63.900001525878906,9,19366.899864196777,9,"Aggressive Entry: Trend, ML_bullish",,
119,2024-01-03,SELL,63.70000076293945,9,19940.199871063232,0,ML Bearish Signal,-1.8000068664550781,-0.3129902318679205
120,2024-01-04,BUY,63.95000076293945,9,19364.649864196777,9,"Aggressive Entry: Trend, ML_bullish",,
121,2024-01-05,SELL,63.849998474121094,9,19939.299850463867,0,MACD Bearish Crossover,-0.9000205993652344,-0.1563757429637328
122,2024-01-08,BUY,63.150001525878906,9,19370.949836730957,9,"Aggressive Entry: Trend, ML_bullish",,
123,2024-01-09,SELL,63.400001525878906,9,19941.549850463867,0,ML Bearish Signal,2.25,0.39588280912004387
124,2024-01-10,BUY,62.79999923706055,9,19376.349857330322,9,"Aggressive Entry: Trend, ML_bullish",,
125,2024-01-11,SELL,63.150001525878906,9,19944.699871063232,0,Trailing Stop,3.1500205993652344,0.5573284921503795
126,2024-01-12,BUY,63.20000076293945,9,19375.899864196777,9,"Aggressive Entry: Trend, BB_oversold, ML_bullish",,
127,2024-01-15,SELL,63.0,9,19942.899864196777,0,Trailing Stop,-1.8000068664550781,-0.3164568995649978
128,2024-01-16,BUY,62.900001525878906,9,19376.799850463867,9,"Aggressive Entry: Trend, BB_oversold, ML_bullish",,
129,2024-01-17,SELL,60.599998474121094,9,19922.199836730957,0,Stop Loss,-20.700027465820312,-3.656602537301249
130,2024-01-18,BUY,61.400001525878906,9,19369.599822998047,9,"Aggressive Entry: RSI_oversold, ML_bullish",,
131,2024-01-19,SELL,60.70000076293945,9,19915.899829864502,0,Trailing Stop,-6.300006866455078,-1.140066360819904
132,2024-01-31,BUY,62.150001525878906,9,19356.54981613159,9,"Aggressive Entry: Trend, ML_bullish",,
133,2024-02-01,SELL,63.04999923706055,9,19923.999809265137,0,ML Bearish Signal,8.099979400634766,1.4481056944252635
134,2024-02-02,BUY,64.30000305175781,9,19345.299781799316,9,"Aggressive Entry: Trend, ML_bullish",,
135,2024-02-05,SELL,64.19999694824219,9,19923.099754333496,0,ML Bearish Signal,-0.900054931640625,-0.1555304802009509
136,2024-02-06,BUY,67.3499984741211,8,19384.299766540527,8,"Aggressive Entry: Trend, ML_bullish",,
137,2024-02-07,SELL,66.1500015258789,8,19913.49977874756,0,ML Bearish Signal,-9.5999755859375,-1.781732702938784
138,2024-02-08,BUY,65.25,9,19326.24977874756,9,"Aggressive Entry: Trend, ML_bullish",,
139,2024-02-09,SELL,64.4000015258789,9,19905.84979248047,0,ML Bearish Signal,-7.649986267089844,-1.302679653825431
140,2024-02-14,BUY,64.44999694824219,9,19325.79981994629,9,"Aggressive Entry: Trend, ML_bullish",,
141,2024-02-15,SELL,63.75,9,19899.54981994629,0,ML Bearish Signal,-6.2999725341796875,-1.0861085824477752
142,2024-02-16,BUY,64.19999694824219,9,19321.74984741211,9,"Aggressive Entry: Trend, ML_bullish",,
143,2024-02-19,SELL,64.0999984741211,9,19898.6498336792,0,ML Bearish Signal,-0.8999862670898438,-0.15576087052108767
144,2024-02-20,BUY,65.0999984741211,9,19312.74984741211,9,"Aggressive Entry: Trend, ML_bullish",,
145,2024-02-21,SELL,64.69999694824219,9,19895.04981994629,0,ML Bearish Signal,-3.6000137329101562,-0.6144416824186517
146,2024-02-22,BUY,64.5,9,19314.54981994629,9,"Aggressive Entry: Trend, ML_bullish",,
147,2024-02-23,SELL,63.54999923706055,9,19886.499813079834,0,Trailing Stop,-8.550006866455078,-1.4728693999061289
148,2024-02-26,BUY,63.849998474121094,9,19311.849826812744,9,"Aggressive Entry: Trend, ML_bullish",,
149,2024-02-27,SELL,66.6500015258789,9,19911.699840545654,0,ML Bearish Signal,25.200027465820312,4.38528287967411
150,2024-02-28,BUY,66.4000015258789,8,19380.499828338623,8,"Aggressive Entry: Trend, ML_bullish",,
151,2024-02-29,SELL,65.25,8,19902.499828338623,0,ML Bearish Signal,-9.20001220703125,-1.7319299690538434
152,2024-03-01,BUY,65.25,9,19315.249828338623,9,"Aggressive Entry: Trend, ML_bullish",,
153,2024-03-04,SELL,65.3499984741211,9,19903.399814605713,0,ML Bearish Signal,0.8999862670898438,0.1532543664691092
154,2024-03-05,BUY,64.5,9,19322.899814605713,9,"Aggressive Entry: Trend, ML_bullish",,
155,2024-03-06,SELL,65.5999984741211,9,19913.299800872803,0,ML Bearish Signal,9.899986267089844,1.7054239908854167
156,2024-03-07,BUY,65.25,9,19326.049800872803,9,"Aggressive Entry: Trend, ML_bullish",,
157,2024-03-08,SELL,63.70000076293945,9,19899.349807739258,0,Trailing Stop,-13.949993133544922,-2.3754777579471984
158,2024-03-11,BUY,63.599998474121094,9,19326.949821472168,9,"Aggressive Entry: BB_oversold, ML_bullish",,
159,2024-03-12,SELL,65.05000305175781,9,19912.39984893799,0,ML Bearish Signal,13.050041198730469,2.279881466076964
160,2024-03-13,BUY,64.8499984741211,9,19328.7498626709,9,"Aggressive Entry: Trend, ML_bullish",,
161,2024-03-14,SELL,63.95000076293945,9,19904.299869537354,0,Trailing Stop,-8.099979400634766,-1.387814544885135
162,2024-03-15,BUY,63.95000076293945,9,19328.7498626709,9,"Aggressive Entry: Trend, BB_oversold, ML_bullish",,
163,2024-03-18,SELL,63.900001525878906,9,19903.84987640381,0,Trailing Stop,-0.4499931335449219,-0.07818488891953637
164,2024-03-19,BUY,63.20000076293945,9,19335.049869537354,9,"Aggressive Entry: RSI_oversold, ML_bullish",,
165,2024-03-20,SELL,62.599998474121094,9,19898.449855804443,0,Trailing Stop,-5.400020599365234,-0.9493706986949932
166,2024-03-22,BUY,62.75,9,19333.699855804443,9,"Aggressive Entry: RSI_oversold, ML_bullish",,
167,2024-03-25,SELL,62.95000076293945,9,19900.2498626709,0,Trailing Stop,1.8000068664550781,0.31872631544135954
168,2024-05-08,BUY,63.75,9,19326.4998626709,9,"Aggressive Entry: Trend, ML_bullish",,
169,2024-05-09,SELL,64.05000305175781,9,19902.94989013672,0,ML Bearish Signal,2.7000274658203125,0.4705930223651961
170,2024-05-10,BUY,65.5,9,19313.44989013672,9,"Aggressive Entry: Trend, ML_bullish",,
171,2024-05-13,SELL,65.9000015258789,9,19906.54990386963,0,Take Profit (RSI>70),3.6000137329101562,0.6106893524868798
172,2024-05-14,BUY,66.0,9,19312.54990386963,9,"Aggressive Entry: Trend, ML_bullish",,
173,2024-05-16,SELL,66.75,9,19913.29990386963,0,Take Profit (RSI>70),6.75,1.1363636363636365
174,2024-05-17,BUY,66.30000305175781,9,19316.59987640381,9,"Aggressive Entry: Trend, ML_bullish",,
175,2024-05-20,SELL,66.55000305175781,9,19915.54990386963,0,Take Profit (RSI>70),2.25,0.3770738891291375
176,2024-05-21,BUY,66.25,9,19319.29990386963,9,"Aggressive Entry: Trend, ML_bullish",,
177,2024-05-22,SELL,66.5,9,19917.79990386963,0,ML Bearish Signal,2.25,0.37735849056603776
178,2024-05-23,BUY,66.4000015258789,8,19386.599891662598,8,"Aggressive Entry: Trend, ML_bullish",,
179,2024-05-24,SELL,65.1500015258789,8,19907.79990386963,0,ML Bearish Signal,-10.0,-1.8825300772211908
180,2024-05-27,BUY,66.05000305175781,9,19313.34987640381,9,"Aggressive Entry: Trend, ML_bullish",,
181,2024-05-28,SELL,66.0999984741211,9,19908.2498626709,0,ML Bearish Signal,0.44995880126953125,0.0756932930405833
182,2024-05-29,BUY,64.6500015258789,9,19326.39984893799,9,"Aggressive Entry: Trend, ML_bullish",,
183,2024-05-30,SELL,62.95000076293945,9,19892.949855804443,0,Trailing Stop,-15.300006866455078,-2.6295448148736016
184,2024-05-31,BUY,61.849998474121094,9,19336.299869537354,9,"Aggressive Entry: RSI_oversold, ML_bullish",,
185,2024-06-03,SELL,63.04999923706055,9,19903.7498626709,0,Trailing Stop,10.800006866455078,1.9401791310335283
186,2024-06-05,BUY,63.900001525878906,9,19328.64984893799,9,"Aggressive Entry: Trend, ML_bullish",,
187,2024-06-06,SELL,64.80000305175781,9,19911.84987640381,0,Trailing Stop,8.100013732910156,1.4084530585095745
188,2024-06-07,BUY,65.5999984741211,9,19321.44989013672,9,"Aggressive Entry: Trend, ML_bullish",,
189,2024-06-11,SELL,65.9000015258789,9,19914.54990386963,0,ML Bearish Signal,2.7000274658203125,0.4573217358780311
190,2024-06-12,BUY,64.94999694824219,9,19329.99993133545,9,"Aggressive Entry: Trend, ML_bullish",,
191,2024-06-13,SELL,66.25,9,19926.24993133545,0,ML Bearish Signal,11.700027465820312,2.0015444385528887
192,2024-06-14,BUY,65.4000015258789,9,19337.64991760254,9,"Aggressive Entry: Trend, ML_bullish",,
193,2024-06-17,SELL,63.900001525878906,9,19912.74993133545,0,Trailing Stop,-13.5,-2.2935779281388045
194,2024-06-18,BUY,64.44999694824219,9,19332.69995880127,9,"Aggressive Entry: Trend, ML_bullish",,
195,2024-06-19,SELL,65.19999694824219,9,19919.49993133545,0,ML Bearish Signal,6.75,1.1636928402064968
196,2024-06-20,BUY,64.80000305175781,9,19336.29990386963,9,"Aggressive Entry: Trend, ML_bullish",,
197,2024-06-21,SELL,63.349998474121094,9,19906.44989013672,0,Trailing Stop,-13.050041198730469,-2.2376612798591293
198,2024-06-24,BUY,63.29999923706055,9,19336.749897003174,9,"Aggressive Entry: RSI_oversold, ML_bullish",,
199,2024-06-25,SELL,61.849998474121094,9,19893.399883270264,0,Trailing Stop,-13.050006866455078,-2.2906805377819253
200,2024-07-15,BUY,64.8499984741211,9,19309.749897003174,9,"Aggressive Entry: Trend, ML_bullish",,
201,2024-07-16,SELL,64.75,9,19892.499897003174,0,ML Bearish Signal,-0.8999862670898438,-0.15419965531841753
202,2024-07-17,BUY,65.0,9,19307.499897003174,9,"Aggressive Entry: Trend, ML_bullish",,
203,2024-07-18,SELL,65.5,9,19896.999897003174,0,ML Bearish Signal,4.5,0.7692307692307693
204,2024-07-19,BUY,64.94999694824219,9,19312.449924468994,9,"Aggressive Entry: Trend, ML_bullish",,
205,2024-07-22,SELL,65.75,9,19904.199924468994,0,ML Bearish Signal,7.2000274658203125,1.23172146165815
206,2024-07-23,BUY,65.55000305175781,9,19314.249897003174,9,"Aggressive Entry: Trend, ML_bullish",,
207,2024-07-24,SELL,65.5,9,19903.749897003174,0,ML Bearish Signal,-0.4500274658203125,-0.07628230271527286
208,2024-07-25,BUY,65.94999694824219,9,19310.199924468994,9,"Aggressive Entry: Trend, ML_bullish",,
209,2024-07-26,SELL,65.8499984741211,9,19902.849910736084,0,ML Bearish Signal,-0.8999862670898438,-0.15162771607036304
210,2024-07-29,BUY,66.8499984741211,8,19368.049922943115,8,"Aggressive Entry: Trend, ML_bullish",,
211,2024-07-30,SELL,66.5999984741211,8,19900.849910736084,0,ML Bearish Signal,-2.0,-0.373971586696116
212,2024-07-31,BUY,67.05000305175781,8,19364.44988632202,8,"Aggressive Entry: Trend, ML_bullish",,
213,2024-08-01,SELL,69.1500015258789,8,19917.649898529053,0,Take Profit (RSI>70),16.79998779296875,3.1319886331698523
214,2024-08-02,BUY,68.55000305175781,8,19369.24987411499,8,"Aggressive Entry: Trend, ML_bullish",,
215,2024-08-05,SELL,68.30000305175781,8,19915.649898529053,0,ML Bearish Signal,-2.0,-0.36469728500411686
216,2024-08-06,BUY,67.44999694824219,8,19376.049922943115,8,"Aggressive Entry: Trend, ML_bullish",,
217,2024-08-07,SELL,69.25,8,19930.049922943115,0,ML Bearish Signal,14.4000244140625,2.668648084801318
218,2024-08-08,BUY,69.05000305175781,8,19377.649898529053,8,"Aggressive Entry: Trend, ML_bullish",,
219,2024-08-09,SELL,69.05000305175781,8,19930.049922943115,0,ML Bearish Signal,0.0,0.0
220,2024-08-12,BUY,69.0,8,19378.049922943115,8,"Aggressive Entry: Trend, ML_bullish",,
221,2024-08-13,SELL,69.9000015258789,8,19937.249935150146,0,ML Bearish Signal,7.20001220703125,1.3043500375056611
222,2024-08-14,BUY,70.30000305175781,8,19374.849910736084,8,"Aggressive Entry: Trend, ML_bullish",,
223,2024-08-15,SELL,70.0999984741211,8,19935.649898529053,0,ML Bearish Signal,-1.60003662109375,-0.2845015205610546
224,2024-08-16,BUY,69.44999694824219,8,19380.049922943115,8,"Aggressive Entry: Trend, ML_bullish",,
225,2024-08-19,SELL,68.94999694824219,8,19931.649898529053,0,ML Bearish Signal,-4.0,-0.7199424362431959
226,2024-08-20,BUY,68.80000305175781,8,19381.24987411499,8,"Aggressive Entry: Trend, ML_bullish",,
227,2024-08-21,SELL,68.8499984741211,8,19932.04986190796,0,ML Bearish Signal,0.39996337890625,0.07266776183958888
228,2024-08-22,BUY,68.75,8,19382.04986190796,8,"Aggressive Entry: Trend, ML_bullish",,
229,2024-08-23,SELL,68.6500015258789,8,19931.24987411499,0,Trailing Stop,-0.79998779296875,-0.14545232599431818
230,2024-08-26,BUY,69.3499984741211,8,19376.44988632202,8,"Aggressive Entry: Trend, ML_bullish",,
231,2024-08-27,SELL,70.3499984741211,8,19939.24987411499,0,ML Bearish Signal,8.0,1.4419610987780538
232,2024-08-28,BUY,70.5999984741211,8,19374.44988632202,8,"Aggressive Entry: Trend, ML_bullish",,
233,2024-08-29,SELL,70.0999984741211,8,19935.24987411499,0,ML Bearish Signal,-4.0,-0.7082153127570936
234,2024-08-30,BUY,69.9000015258789,8,19376.04986190796,8,"Aggressive Entry: Trend, ML_bullish",,
235,2024-09-02,SELL,68.80000305175781,8,19926.44988632202,0,Trailing Stop,-8.79998779296875,-1.5736744636748599
236,2024-09-03,BUY,68.5,8,19378.44988632202,8,"Aggressive Entry: Trend, BB_oversold, ML_bullish",,
237,2024-09-04,SELL,69.1500015258789,8,19931.649898529053,0,Trailing Stop,5.20001220703125,0.9489073370494983
238,2024-09-05,BUY,69.5999984741211,8,19374.849910736084,8,"Aggressive Entry: Trend, ML_bullish",,
239,2024-09-09,SELL,69.5999984741211,8,19931.649898529053,0,ML Bearish Signal,0.0,0.0
240,2024-09-10,BUY,70.05000305175781,8,19371.24987411499,8,"Aggressive Entry: Trend, ML_bullish",,
241,2024-09-11,SELL,68.6500015258789,8,19920.44988632202,0,Trailing Stop,-11.20001220703125,-1.998574539453607
