,Date,Portfolio_Value,Capital,Position_Value,Shares,Peak,Drawdown
0,2022-10-27,20000.0,20000.0,0.0,0,20000.0,0.0
1,2022-10-28,20000.0,20000.0,0.0,0,20000.0,0.0
2,2022-10-31,20000.0,20000.0,0.0,0,20000.0,0.0
3,2022-11-01,20000.0,20000.0,0.0,0,20000.0,0.0
4,2022-11-02,20000.0,20000.0,0.0,0,20000.0,0.0
5,2022-11-03,20000.0,20000.0,0.0,0,20000.0,0.0
6,2022-11-04,20000.0,20000.0,0.0,0,20000.0,0.0
7,2022-11-07,20000.0,20000.0,0.0,0,20000.0,0.0
8,2022-11-08,20000.0,20000.0,0.0,0,20000.0,0.0
9,2022-11-09,20000.0,20000.0,0.0,0,20000.0,0.0
10,2022-11-10,20000.0,20000.0,0.0,0,20000.0,0.0
11,2022-11-11,20000.0,20000.0,0.0,0,20000.0,0.0
12,2022-11-14,20000.0,20000.0,0.0,0,20000.0,0.0
13,2022-11-15,20000.0,20000.0,0.0,0,20000.0,0.0
14,2022-11-16,20000.0,20000.0,0.0,0,20000.0,0.0
15,2022-11-17,20000.0,20000.0,0.0,0,20000.0,0.0
16,2022-11-18,20000.0,20000.0,0.0,0,20000.0,0.0
17,2022-11-21,20000.0,20000.0,0.0,0,20000.0,0.0
18,2022-11-22,20000.0,20000.0,0.0,0,20000.0,0.0
19,2022-11-23,20000.0,20000.0,0.0,0,20000.0,0.0
20,2022-11-24,20000.0,20000.0,0.0,0,20000.0,0.0
21,2022-11-25,20000.0,20000.0,0.0,0,20000.0,0.0
22,2022-11-28,20000.0,20000.0,0.0,0,20000.0,0.0
23,2022-11-29,20000.0,20000.0,0.0,0,20000.0,0.0
24,2022-11-30,20000.0,20000.0,0.0,0,20000.0,0.0
25,2022-12-01,20000.0,20000.0,0.0,0,20000.0,0.0
26,2022-12-02,20000.0,20000.0,0.0,0,20000.0,0.0
27,2022-12-05,20000.0,20000.0,0.0,0,20000.0,0.0
28,2022-12-06,20000.0,20000.0,0.0,0,20000.0,0.0
29,2022-12-07,20000.0,20000.0,0.0,0,20000.0,0.0
30,2022-12-08,20000.0,20000.0,0.0,0,20000.0,0.0
31,2022-12-09,20000.0,20000.0,0.0,0,20000.0,0.0
32,2022-12-12,20000.0,20000.0,0.0,0,20000.0,0.0
33,2022-12-13,20000.0,20000.0,0.0,0,20000.0,0.0
34,2022-12-14,20000.0,20000.0,0.0,0,20000.0,0.0
35,2022-12-15,20000.0,20000.0,0.0,0,20000.0,0.0
36,2022-12-16,20000.0,20000.0,0.0,0,20000.0,0.0
37,2022-12-19,20000.0,20000.0,0.0,0,20000.0,0.0
38,2022-12-20,20000.0,20000.0,0.0,0,20000.0,0.0
39,2022-12-21,20000.0,20000.0,0.0,0,20000.0,0.0
40,2022-12-22,20000.0,20000.0,0.0,0,20000.0,0.0
41,2022-12-23,20000.0,20000.0,0.0,0,20000.0,0.0
42,2022-12-28,20000.0,20000.0,0.0,0,20000.0,0.0
43,2022-12-29,20000.0,20000.0,0.0,0,20000.0,0.0
44,2022-12-30,20000.0,20000.0,0.0,0,20000.0,0.0
45,2023-01-03,20000.0,20000.0,0.0,0,20000.0,0.0
46,2023-01-04,20000.0,20000.0,0.0,0,20000.0,0.0
47,2023-01-05,19946.300136566162,10029.699863433838,9916.600273132324,179,20000.0,-0.26849931716918946
48,2023-01-06,20116.349590301514,10029.699863433838,10086.649726867676,179,20116.349590301514,0.0
49,2023-01-09,20510.149726867676,10029.699863433838,10480.449863433838,179,20510.149726867676,0.0
50,2023-01-10,20187.949863433838,10029.699863433838,10158.25,179,20510.149726867676,-1.5709288704595161
51,2023-01-11,20545.949863433838,10029.699863433838,10516.25,179,20545.949863433838,0.0
52,2023-01-12,20769.699863433838,10029.699863433838,10740.0,179,20769.699863433838,0.0
53,2023-01-13,21154.550136566162,10029.699863433838,11124.850273132324,179,21154.550136566162,0.0
54,2023-01-16,20912.899726867676,10029.699863433838,10883.199863433838,179,21154.550136566162,-1.142309376179017
55,2023-01-17,20653.349590301514,10029.699863433838,10623.649726867676,179,21154.550136566162,-2.3692328271179397
56,2023-01-18,20805.5,10029.699863433838,10775.800136566162,179,21154.550136566162,-1.6500002803785476
57,2023-01-19,20850.25,10029.699863433838,10820.550136566162,179,21154.550136566162,-1.4384618656587351
58,2023-01-20,21154.550136566162,10029.699863433838,11124.850273132324,179,21154.550136566162,0.0
59,2023-01-26,21619.949863433838,10029.699863433838,11590.25,179,21619.949863433838,0.0
60,2023-01-27,21521.49931716919,10029.699863433838,11491.799453735352,179,21619.949863433838,-0.4553689850648516
61,2023-01-30,20930.800136566162,10029.699863433838,10901.100273132324,179,21619.949863433838,-3.187563945433775
62,2023-01-31,20895.0,10029.699863433838,10865.300136566162,179,21619.949863433838,-3.3531523801540217
63,2023-02-01,21065.050136566162,10029.699863433838,11035.350273132324,179,21619.949863433838,-2.566609683985375
64,2023-02-02,20841.300136566162,10029.699863433838,10811.600273132324,179,21619.949863433838,-3.6015334530660423
65,2023-02-03,20393.800136566162,10029.699863433838,10364.100273132324,179,21619.949863433838,-5.671380991227376
66,2023-02-06,20062.649726867676,10029.699863433838,10032.949863433838,179,21619.949863433838,-7.203070064468782
67,2023-02-07,20241.649726867676,10029.699863433838,10211.949863433838,179,21619.949863433838,-6.375131049204248
68,2023-02-08,20340.099590301514,10029.699863433838,10310.399726867676,179,21619.949863433838,-5.919765222476094
69,2023-02-09,20617.550136566162,10029.699863433838,10587.850273132324,179,21619.949863433838,-4.636457222146709
70,2023-02-10,20465.399726867676,10029.699863433838,10435.699863433838,179,21619.949863433838,-5.340207280123582
71,2023-02-13,20420.649726867676,10029.699863433838,10390.949863433838,179,21619.949863433838,-5.547192033939715
72,2023-02-14,20465.399726867676,10029.699863433838,10435.699863433838,179,21619.949863433838,-5.340207280123582
73,2023-02-15,20179.0,10029.699863433838,10149.300136566162,179,21619.949863433838,-6.664908441212155
74,2023-02-16,20313.25,10029.699863433838,10283.550136566162,179,21619.949863433838,-6.043954179763756
75,2023-02-17,20241.649726867676,10029.699863433838,10211.949863433838,179,21619.949863433838,-6.375131049204248
76,2023-02-20,20420.649726867676,10029.699863433838,10390.949863433838,179,21619.949863433838,-5.547192033939715
77,2023-02-21,20295.349590301514,10029.699863433838,10265.649726867676,179,21619.949863433838,-6.126749976292228
78,2023-02-22,19982.099590301514,10029.699863433838,9952.399726867676,179,21619.949863433838,-7.575643253005161
79,2023-02-23,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
80,2023-02-24,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
81,2023-02-27,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
82,2023-02-28,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
83,2023-03-01,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
84,2023-03-02,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
85,2023-03-03,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
86,2023-03-06,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
87,2023-03-07,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
88,2023-03-08,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
89,2023-03-09,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
90,2023-03-10,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
91,2023-03-13,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
92,2023-03-14,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
93,2023-03-15,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
94,2023-03-16,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
95,2023-03-17,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
96,2023-03-20,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
97,2023-03-21,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
98,2023-03-22,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
99,2023-03-23,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
100,2023-03-24,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
101,2023-03-27,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
102,2023-03-28,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
103,2023-03-29,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
104,2023-03-30,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
105,2023-03-31,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
106,2023-04-03,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
107,2023-04-04,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
108,2023-04-06,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
109,2023-04-11,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
110,2023-04-12,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
111,2023-04-13,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
112,2023-04-14,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
113,2023-04-17,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
114,2023-04-18,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
115,2023-04-19,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
116,2023-04-20,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
117,2023-04-21,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
118,2023-04-24,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
119,2023-04-25,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
120,2023-04-26,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
121,2023-04-27,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
122,2023-04-28,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
123,2023-05-02,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
124,2023-05-03,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
125,2023-05-04,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
126,2023-05-05,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
127,2023-05-08,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
128,2023-05-09,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
129,2023-05-10,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
130,2023-05-11,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
131,2023-05-12,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
132,2023-05-15,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
133,2023-05-16,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
134,2023-05-17,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
135,2023-05-18,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
136,2023-05-19,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
137,2023-05-22,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
138,2023-05-23,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
139,2023-05-24,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
140,2023-05-25,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
141,2023-05-29,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
142,2023-05-30,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
143,2023-05-31,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
144,2023-06-01,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
145,2023-06-02,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
146,2023-06-05,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
147,2023-06-06,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
148,2023-06-07,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
149,2023-06-08,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
150,2023-06-09,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
151,2023-06-12,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
152,2023-06-13,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
153,2023-06-14,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
154,2023-06-15,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
155,2023-06-16,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
156,2023-06-19,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
157,2023-06-20,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
158,2023-06-21,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
159,2023-06-23,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
160,2023-06-26,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
161,2023-06-27,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
162,2023-06-28,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
163,2023-06-29,19982.099590301514,19982.099590301514,0.0,0,21619.949863433838,-7.575643253005161
