,Date,Portfolio_Value,Capital,Position_Value,Shares,Peak,Drawdown
0,2022-10-27,20000.0,20000.0,0.0,0,20000.0,0.0
1,2022-10-28,20000.0,20000.0,0.0,0,20000.0,0.0
2,2022-10-31,20000.0,20000.0,0.0,0,20000.0,0.0
3,2022-11-01,20000.0,20000.0,0.0,0,20000.0,0.0
4,2022-11-02,20000.0,20000.0,0.0,0,20000.0,0.0
5,2022-11-03,20000.0,20000.0,0.0,0,20000.0,0.0
6,2022-11-04,20000.0,20000.0,0.0,0,20000.0,0.0
7,2022-11-07,20000.0,20000.0,0.0,0,20000.0,0.0
8,2022-11-08,20000.0,20000.0,0.0,0,20000.0,0.0
9,2022-11-09,20000.0,20000.0,0.0,0,20000.0,0.0
10,2022-11-10,20000.0,20000.0,0.0,0,20000.0,0.0
11,2022-11-11,20000.0,20000.0,0.0,0,20000.0,0.0
12,2022-11-14,20000.0,20000.0,0.0,0,20000.0,0.0
13,2022-11-15,20000.0,20000.0,0.0,0,20000.0,0.0
14,2022-11-16,20000.0,20000.0,0.0,0,20000.0,0.0
15,2022-11-17,20000.0,20000.0,0.0,0,20000.0,0.0
16,2022-11-18,20000.0,20000.0,0.0,0,20000.0,0.0
17,2022-11-21,20000.0,20000.0,0.0,0,20000.0,0.0
18,2022-11-22,20000.0,20000.0,0.0,0,20000.0,0.0
19,2022-11-23,20000.0,20000.0,0.0,0,20000.0,0.0
20,2022-11-24,20000.0,20000.0,0.0,0,20000.0,0.0
21,2022-11-25,20000.0,20000.0,0.0,0,20000.0,0.0
22,2022-11-28,20000.0,20000.0,0.0,0,20000.0,0.0
23,2022-11-29,20000.0,20000.0,0.0,0,20000.0,0.0
24,2022-11-30,20000.0,20000.0,0.0,0,20000.0,0.0
25,2022-12-01,19948.999481201172,6093.999481201172,13855.0,85,20000.0,-0.25500259399414066
26,2022-12-02,20373.999481201172,6093.999481201172,14280.0,85,20373.999481201172,0.0
27,2022-12-05,20909.499740600586,6093.999481201172,14815.500259399414,85,20909.499740600586,0.0
28,2022-12-06,20866.999740600586,6093.999481201172,14773.000259399414,85,20909.499740600586,-0.20325689532149116
29,2022-12-07,20331.499481201172,6093.999481201172,14237.5,85,20909.499740600586,-2.764295016953916
30,2022-12-08,21249.499740600586,6093.999481201172,15155.500259399414,85,21249.499740600586,0.0
31,2022-12-09,22116.499481201172,6093.999481201172,16022.5,85,22116.499481201172,0.0
32,2022-12-12,21002.998962402344,6093.999481201172,14908.999481201172,85,22116.499481201172,-5.034705061464603
33,2022-12-13,21308.999481201172,6093.999481201172,15215.0,85,22116.499481201172,-3.6511202900186253
34,2022-12-14,21631.999740600586,6093.999481201172,15538.000259399414,85,22116.499481201172,-2.19067100113382
35,2022-12-15,21121.999740600586,6093.999481201172,15028.000259399414,85,22116.499481201172,-4.496641710619268
36,2022-12-16,21045.498962402344,6093.999481201172,14951.499481201172,85,22116.499481201172,-4.842540835674149
37,2022-12-19,21291.999740600586,6093.999481201172,15198.000259399414,85,22116.499481201172,-3.7279848074574526
38,2022-12-20,21011.499481201172,6093.999481201172,14917.5,85,22116.499481201172,-4.996269870551803
39,2022-12-21,20900.999221801758,6093.999481201172,14806.999740600586,85,22116.499481201172,-5.495898030484338
40,2022-12-22,21920.999221801758,6093.999481201172,15826.999740600586,85,22116.499481201172,-0.883956611513443
41,2022-12-23,21665.999221801758,6093.999481201172,15571.999740600586,85,22116.499481201172,-2.0369419662561667
42,2022-12-28,21750.999221801758,6093.999481201172,15656.999740600586,85,22116.499481201172,-1.6526135146752587
43,2022-12-29,21716.999740600586,6093.999481201172,15623.000259399414,85,22116.499481201172,-1.8063425495529126
44,2022-12-30,20943.499221801758,6093.999481201172,14849.499740600586,85,22116.499481201172,-5.303733804693884
45,2023-01-03,21121.999740600586,6093.999481201172,15028.000259399414,85,22116.499481201172,-4.496641710619268
46,2023-01-04,21504.499740600586,6093.999481201172,15410.500259399414,85,22116.499481201172,-2.7671636785051823
47,2023-01-05,22311.999740600586,6093.999481201172,16218.000259399414,85,22311.999740600586,0.0
48,2023-01-06,21623.499221801758,6093.999481201172,15529.499740600586,85,22311.999740600586,-3.085785795999186
49,2023-01-09,21445.0,6093.999481201172,15351.000518798828,85,22311.999740600586,-3.885800245071392
50,2023-01-10,21266.499481201172,6093.999481201172,15172.5,85,22311.999740600586,-4.685820507145952
51,2023-01-11,20883.999481201172,6093.999481201172,14790.0,85,22311.999740600586,-6.400144657589422
52,2023-01-12,20798.999481201172,6093.999481201172,14705.0,85,22311.999740600586,-6.781105579910193
53,2023-01-13,20645.999221801758,6093.999481201172,14551.999740600586,85,22311.999740600586,-7.466836402688052
54,2023-01-16,20170.0,6093.999481201172,14076.000518798828,85,22311.999740600586,-9.600214079882956
55,2023-01-17,20170.0,20170.0,0.0,0,22311.999740600586,-9.600214079882956
56,2023-01-18,20068.000259399414,6161.999740600586,13906.000518798828,85,22311.999740600586,-10.05736602406741
57,2023-01-19,20068.000259399414,20068.000259399414,0.0,0,22311.999740600586,-10.05736602406741
58,2023-01-20,20068.000259399414,20068.000259399414,0.0,0,22311.999740600586,-10.05736602406741
59,2023-01-26,20068.000259399414,20068.000259399414,0.0,0,22311.999740600586,-10.05736602406741
60,2023-01-27,20068.000259399414,20068.000259399414,0.0,0,22311.999740600586,-10.05736602406741
61,2023-01-30,19956.000747680664,6076.000747680664,13880.0,80,22311.999740600586,-10.559335874465656
62,2023-01-31,20044.001235961914,6076.000747680664,13968.00048828125,80,22311.999740600586,-10.164927084109149
63,2023-02-01,20484.001235961914,6076.000747680664,14408.00048828125,80,22311.999740600586,-8.192894074448686
64,2023-02-02,20204.001235961914,6076.000747680664,14128.00048828125,80,22311.999740600586,-9.447824171505344
65,2023-02-03,19900.00099182129,6076.000747680664,13824.000244140625,80,22311.999740600586,-10.81032079966478
66,2023-02-06,19204.001235961914,6076.000747680664,13128.00048828125,80,22311.999740600586,-13.929717375279118
67,2023-02-07,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
68,2023-02-08,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
69,2023-02-09,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
70,2023-02-10,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
71,2023-02-13,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
72,2023-02-14,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
73,2023-02-15,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
74,2023-02-16,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
75,2023-02-17,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
76,2023-02-20,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
77,2023-02-21,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
78,2023-02-22,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
79,2023-02-23,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
80,2023-02-24,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
81,2023-02-27,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
82,2023-02-28,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
83,2023-03-01,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
84,2023-03-02,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
85,2023-03-03,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
86,2023-03-06,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
87,2023-03-07,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
88,2023-03-08,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
89,2023-03-09,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
90,2023-03-10,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
91,2023-03-13,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
92,2023-03-14,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
93,2023-03-15,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
94,2023-03-16,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
95,2023-03-17,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
96,2023-03-20,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
97,2023-03-21,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
98,2023-03-22,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
99,2023-03-23,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
100,2023-03-24,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
101,2023-03-27,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
102,2023-03-28,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
103,2023-03-29,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
104,2023-03-30,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
105,2023-03-31,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
106,2023-04-03,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
107,2023-04-04,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
108,2023-04-06,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
109,2023-04-11,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
110,2023-04-12,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
111,2023-04-13,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
112,2023-04-14,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
113,2023-04-17,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
114,2023-04-18,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
115,2023-04-19,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
116,2023-04-20,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
117,2023-04-21,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
118,2023-04-24,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
119,2023-04-25,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
120,2023-04-26,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
121,2023-04-27,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
122,2023-04-28,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
123,2023-05-02,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
124,2023-05-03,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
125,2023-05-04,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
126,2023-05-05,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
127,2023-05-08,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
128,2023-05-09,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
129,2023-05-10,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
130,2023-05-11,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
131,2023-05-12,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
132,2023-05-15,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
133,2023-05-16,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
134,2023-05-17,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
135,2023-05-18,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
136,2023-05-19,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
137,2023-05-22,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
138,2023-05-23,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
139,2023-05-24,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
140,2023-05-25,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
141,2023-05-29,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
142,2023-05-30,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
143,2023-05-31,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
144,2023-06-01,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
145,2023-06-02,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
146,2023-06-05,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
147,2023-06-06,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
148,2023-06-07,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
149,2023-06-08,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
150,2023-06-09,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
151,2023-06-12,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
152,2023-06-13,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
153,2023-06-14,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
154,2023-06-15,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
155,2023-06-16,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
156,2023-06-19,19204.001235961914,19204.001235961914,0.0,0,22311.999740600586,-13.929717375279118
