,Date,Portfolio_Value,Capital,Position_Value,Shares,Peak,Drawdown
89,2023-02-14,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
90,2023-02-15,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
91,2023-02-16,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
92,2023-02-17,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
93,2023-02-20,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
94,2023-02-21,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
95,2023-02-22,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
96,2023-02-23,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
97,2023-02-24,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
98,2023-02-27,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
99,2023-02-28,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
100,2023-03-01,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
101,2023-03-02,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
102,2023-03-03,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
103,2023-03-06,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
104,2023-03-07,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
105,2023-03-08,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
106,2023-03-09,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
107,2023-03-10,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
108,2023-03-13,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
109,2023-03-14,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
110,2023-03-15,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
111,2023-03-16,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
112,2023-03-17,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
113,2023-03-20,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
114,2023-03-21,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
115,2023-03-22,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
116,2023-03-23,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
117,2023-03-24,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
118,2023-03-27,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
119,2023-03-28,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
120,2023-03-29,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
121,2023-03-30,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
122,2023-03-31,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
123,2023-04-03,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
124,2023-04-04,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
125,2023-04-06,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
126,2023-04-11,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
127,2023-04-12,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
128,2023-04-13,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
129,2023-04-14,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
130,2023-04-17,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
131,2023-04-18,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
132,2023-04-19,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
133,2023-04-20,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
134,2023-04-21,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
135,2023-04-24,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
136,2023-04-25,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
137,2023-04-26,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
138,2023-04-27,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
139,2023-04-28,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
140,2023-05-02,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
141,2023-05-03,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
142,2023-05-04,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
143,2023-05-05,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
144,2023-05-08,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
145,2023-05-09,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
146,2023-05-10,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
147,2023-05-11,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
148,2023-05-12,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
149,2023-05-15,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
150,2023-05-16,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
151,2023-05-17,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
152,2023-05-18,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
153,2023-05-19,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
154,2023-05-22,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
155,2023-05-23,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
156,2023-05-24,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
157,2023-05-25,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
158,2023-05-29,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
159,2023-05-30,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
160,2023-05-31,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
161,2023-06-01,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
162,2023-06-02,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
163,2023-06-05,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
164,2023-06-06,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
165,2023-06-07,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
166,2023-06-08,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
167,2023-06-09,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
168,2023-06-12,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
169,2023-06-13,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
170,2023-06-14,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
171,2023-06-15,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
172,2023-06-16,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
173,2023-06-19,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
174,2023-06-20,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
175,2023-06-21,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
176,2023-06-23,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
177,2023-06-26,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
178,2023-06-27,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
179,2023-06-28,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
180,2023-06-29,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
181,2023-06-30,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
182,2023-07-03,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
183,2023-07-04,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
184,2023-07-05,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
185,2023-07-06,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
186,2023-07-07,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
187,2023-07-10,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
188,2023-07-11,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
189,2023-07-12,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
190,2023-07-13,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
191,2023-07-14,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
192,2023-07-18,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
193,2023-07-19,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
194,2023-07-20,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
195,2023-07-21,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
196,2023-07-24,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
197,2023-07-25,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
198,2023-07-26,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
199,2023-07-27,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
200,2023-07-28,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
201,2023-07-31,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
202,2023-08-01,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
203,2023-08-02,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
204,2023-08-03,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
205,2023-08-04,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
206,2023-08-07,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
207,2023-08-08,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
208,2023-08-09,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
209,2023-08-10,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
210,2023-08-11,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
211,2023-08-14,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
212,2023-08-15,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
213,2023-08-16,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
214,2023-08-17,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
215,2023-08-18,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
216,2023-08-21,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
217,2023-08-22,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
218,2023-08-23,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
219,2023-08-24,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
220,2023-08-25,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
221,2023-08-28,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
222,2023-08-29,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
223,2023-08-30,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
224,2023-08-31,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
225,2023-09-04,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
226,2023-09-05,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
227,2023-09-06,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
228,2023-09-07,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
229,2023-09-11,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
230,2023-09-12,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
231,2023-09-13,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
232,2023-09-14,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
233,2023-09-15,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
234,2023-09-18,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
235,2023-09-19,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
236,2023-09-20,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
237,2023-09-21,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
238,2023-09-22,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
239,2023-09-25,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
240,2023-09-26,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
241,2023-09-27,99862.5,99862.5,0.0,0,100000.0,-0.13749999999999998
