Next Price,Date,index,Random Forest,Fold,Close,20-SMA Change
42.525,2022-12-13 00:00:00,1266,43.3,1,42.6505,0.0932304
41.7716,2022-12-14 00:00:00,1267,43.1132,1,42.525,0.0826363
42.6924,2022-12-15 00:00:00,1268,39.8277,1,41.7716,0.0569235
41.7716,2022-12-16 00:00:00,1269,43.2009,1,42.6924,0.0705289
41.1019,2022-12-19 00:00:00,1270,39.8277,1,41.7716,0.0379076
41.7297,2022-12-20 00:00:00,1271,40.7889,1,41.1019,0.0131022
42.2738,2022-12-21 00:00:00,1272,39.5166,1,41.7297,0.0201054
42.232,2022-12-22 00:00:00,1273,41.8023,1,42.2738,0.0250685
42.9017,2022-12-23 00:00:00,1274,41.8023,1,42.232,0.0172398
42.4412,2022-12-28 00:00:00,1275,43.0135,1,42.9017,0.0236692
43.2365,2022-12-29 00:00:00,1276,42.7979,1,42.4412,0.00920625
44.241,2022-12-30 00:00:00,1277,42.3906,1,43.2365,0.0241412
46.6268,2023-01-03 00:00:00,1278,45.0989,1,44.241,0.0424576
46.3756,2023-01-04 00:00:00,1279,45.9934,1,46.6268,0.0891137
47.1709,2023-01-05 00:00:00,1280,47.2239,1,46.3756,0.0806594
49.0125,2023-01-06 00:00:00,1281,45.8595,1,47.1709,0.0941747
47.5057,2023-01-09 00:00:00,1282,48.7713,1,49.0125,0.126557
49.1799,2023-01-10 00:00:00,1283,46.8234,1,47.5057,0.0863843
50.2263,2023-01-11 00:00:00,1284,48.8064,1,49.1799,0.118249
52.0261,2023-01-12 00:00:00,1285,50.4934,1,50.2263,0.131648
50.896,2023-01-13 00:00:00,1286,52.0389,1,52.0261,0.159948
49.6822,2023-01-16 00:00:00,1287,50.9043,1,50.896,0.12426
50.3937,2023-01-17 00:00:00,1288,49.1624,1,49.6822,0.0879427
50.603,2023-01-18 00:00:00,1289,50.2437,1,50.3937,0.0942968
52.0261,2023-01-19 00:00:00,1290,50.7061,1,50.603,0.0884047
54.2026,2023-01-20 00:00:00,1291,52.0389,1,52.0261,0.106019
53.7422,2023-01-26 00:00:00,1292,53.0888,1,54.2026,0.137212
50.9797,2023-01-27 00:00:00,1293,53.7273,1,53.7422,0.114148
50.8123,2023-01-30 00:00:00,1294,51.956,1,50.9797,0.0473815
51.6076,2023-01-31 00:00:00,1295,51.9144,1,50.8123,0.035527
50.5612,2023-02-01 00:00:00,1296,52.1285,1,51.6076,0.0420012
48.4684,2023-02-02 00:00:00,1297,51.054,1,50.5612,0.0133804
46.9198,2023-02-03 00:00:00,1298,48.4419,1,48.4684,-0.0326622
47.7569,2023-02-06 00:00:00,1299,47.0616,1,46.9198,-0.0638441
48.2173,2023-02-07 00:00:00,1300,47.3259,1,47.7569,-0.0484531
49.5148,2023-02-08 00:00:00,1301,48.2443,1,48.2173,-0.0402799
48.8032,2023-02-09 00:00:00,1302,50.2184,1,49.5148,-0.0149463
48.594,2023-02-10 00:00:00,1303,48.5395,1,48.8032,-0.0303535
48.8032,2023-02-13 00:00:00,1304,48.4211,1,48.594,-0.0339491
47.4639,2023-02-14 00:00:00,1305,48.7947,1,48.8032,-0.0284143
48.0917,2023-02-15 00:00:00,1306,47.1097,1,47.4639,-0.050768
47.7569,2023-02-16 00:00:00,1307,48.2443,1,48.0917,-0.0355074
48.594,2023-02-17 00:00:00,1308,47.2366,1,47.7569,-0.0403701
48.008,2023-02-20 00:00:00,1309,48.8713,1,48.594,-0.0217804
46.5431,2023-02-21 00:00:00,1310,48.3645,1,48.008,-0.0310454
46.7942,2023-02-22 00:00:00,1311,45.9562,1,46.5431,-0.0553857
45.3293,2023-02-23 00:00:00,1312,46.6588,1,46.7942,-0.0430949
44.7851,2023-02-24 00:00:00,1313,45.2068,1,45.3293,-0.065009
44.6177,2023-02-27 00:00:00,1314,44.2255,1,44.7851,-0.0702928
48.1336,2023-02-28 00:00:00,1315,43.6647,1,44.6177,-0.0677744
47.6313,2023-03-01 00:00:00,1316,48.3048,1,48.1336,0.0093475
47.8824,2023-03-02 00:00:00,1317,47.7278,1,47.6313,0.00189279
46.7523,2023-03-03 00:00:00,1318,48.6908,1,47.8824,0.00779637
46.4594,2023-03-06 00:00:00,1319,47.1066,1,46.7523,-0.0158157
44.5759,2023-03-07 00:00:00,1320,45.9326,1,46.4594,-0.0206459
43.8225,2023-03-08 00:00:00,1321,43.6647,1,44.5759,-0.0567292
43.1109,2023-03-09 00:00:00,1322,43.6744,1,43.8225,-0.0670529
43.6969,2023-03-10 00:00:00,1323,43.2512,1,43.1109,-0.0766059
42.4412,2023-03-13 00:00:00,1324,44.1493,1,43.6969,-0.0591204
43.7388,2023-03-14 00:00:00,1325,43.1038,1,42.4412,-0.0798548
42.2738,2023-03-15 00:00:00,1326,43.8695,1,43.7388,-0.0478793
43.1946,2023-03-16 00:00:00,1327,41.5528,1,42.2738,-0.0739042
41.8971,2023-03-17 00:00:00,1328,42.9303,1,43.1946,-0.0489795
42.4412,2023-03-20 00:00:00,1329,41.4991,1,41.8971,-0.0706958
43.1109,2023-03-21 00:00:00,1330,42.8985,1,42.4412,-0.0527791
44.0317,2023-03-22 00:00:00,1331,42.5059,1,43.1109,-0.0341336
43.5295,2023-03-23 00:00:00,1332,44.5214,1,44.0317,-0.0104412
42.4412,2023-03-24 00:00:00,1333,43.0346,1,43.5295,-0.0197465
42.9017,2023-03-27 00:00:00,1334,42.8985,1,42.4412,-0.0417238
43.3202,2023-03-28 00:00:00,1335,42.7273,1,42.9017,-0.029448
42.525,2023-03-29 00:00:00,1336,42.2819,1,43.3202,-0.0146143
42.7761,2023-03-30 00:00:00,1337,42.5117,1,42.525,-0.0270528
42.8598,2023-03-31 00:00:00,1338,43.026,1,42.7761,-0.0155565
42.4412,2023-04-03 00:00:00,1339,42.8386,1,42.8598,-0.00919205
42.6924,2023-04-04 00:00:00,1340,42.6229,1,42.4412,-0.0142899
43.6132,2023-04-06 00:00:00,1341,43.026,1,42.6924,-0.00628383
43.3621,2023-04-11 00:00:00,1342,43.8779,1,43.6132,0.0153965
43.1528,2023-04-12 00:00:00,1343,42.6451,1,43.3621,0.00925473
43.6132,2023-04-13 00:00:00,1344,42.5435,1,43.1528,0.00502026
45.2874,2023-04-14 00:00:00,1345,43.8779,1,43.6132,0.0143587
45.9571,2023-04-17 00:00:00,1346,45.1141,1,45.2874,0.0514041
45.413,2023-04-18 00:00:00,1347,46.3906,1,45.9571,0.0624094
45.9571,2023-04-19 00:00:00,1348,45.7905,1,45.413,0.0471456
44.2829,2023-04-20 00:00:00,1349,46.2087,1,45.9571,0.0547551
44.0736,2023-04-21 00:00:00,1350,44.3936,1,44.2829,0.0141872
43.0691,2023-04-24 00:00:00,1351,44.4984,1,44.0736,0.00828274
43.1528,2023-04-25 00:00:00,1352,42.6171,1,43.0691,-0.0136119
47.0453,2023-04-26 00:00:00,1353,42.5435,1,43.1528,-0.0112683
47.4639,2023-04-27 00:00:00,1354,46.1216,1,47.0453,0.0722633
46.5431,2023-04-28 00:00:00,1355,46.8326,1,47.4639,0.0762077
46.0408,2023-05-02 00:00:00,1356,45.1962,1,46.5431,0.051487
49.5985,2023-05-03 00:00:00,1357,45.7409,1,46.0408,0.0360255
50.2682,2023-05-04 00:00:00,1358,49.1624,1,49.5985,0.10758
51.189,2023-05-05 00:00:00,1359,50.2437,1,50.2682,0.113326
49.1799,2023-05-08 00:00:00,1360,50.6741,1,51.189,0.122842
48.301,2023-05-09 00:00:00,1361,48.8064,1,49.1799,0.0711519
48.2591,2023-05-10 00:00:00,1362,49.5347,1,48.301,0.0466645
46.7942,2023-05-11 00:00:00,1363,49.0826,1,48.2591,0.0402382
48.594,2023-05-12 00:00:00,1364,47.0501,1,46.7942,0.00471808
48.2591,2023-05-15 00:00:00,1365,49.1031,1,48.594,0.0378117
46.1245,2023-05-16 00:00:00,1366,48.8656,1,48.2591,0.0274004
47.129,2023-05-17 00:00:00,1367,45.8797,1,46.1245,-0.0182191
45.8315,2023-05-18 00:00:00,1368,47.0501,1,47.129,0.00133388
45.9989,2023-05-19 00:00:00,1369,46.3303,1,45.8315,-0.026104
44.4084,2023-05-22 00:00:00,1370,45.9976,1,45.9989,-0.0243253
43.1946,2023-05-23 00:00:00,1371,43.3222,1,44.4084,-0.0583956
42.8179,2023-05-24 00:00:00,1372,42.9204,1,43.1946,-0.084254
42.2738,2023-05-25 00:00:00,1373,43.2138,1,42.8179,-0.0919178
42.3994,2023-05-29 00:00:00,1374,41.2753,1,42.2738,-0.0988981
41.6041,2023-05-30 00:00:00,1375,42.4932,1,42.3994,-0.0913168
41.2693,2023-05-31 00:00:00,1376,40.0938,1,41.6041,-0.103616
43.1528,2023-06-01 00:00:00,1377,41.5146,1,41.2693,-0.106236
43.3621,2023-06-02 00:00:00,1378,42.9078,1,43.1528,-0.0588772
43.7388,2023-06-05 00:00:00,1379,43.1247,1,43.3621,-0.0471373
44.1992,2023-06-06 00:00:00,1380,43.408,1,43.7388,-0.0309268
44.7014,2023-06-07 00:00:00,1381,44.4891,1,44.1992,-0.0152928
44.7433,2023-06-08 00:00:00,1382,45.0233,1,44.7014,-9.36275e-05
44.9944,2023-06-09 00:00:00,1383,44.6942,1,44.7433,0.00479367
45.0781,2023-06-12 00:00:00,1384,44.8412,1,44.9944,0.0124793
44.3436,2023-06-13 00:00:00,1385,44.7017,1,45.0781,0.0183916
45.1648,2023-06-14 00:00:00,1386,44.3655,1,44.3436,0.00624823
45.6402,2023-06-15 00:00:00,1387,44.3586,1,45.1648,0.0259997
44.9919,2023-06-16 00:00:00,1388,46.2287,1,45.6402,0.038556
43.825,2023-06-19 00:00:00,1389,44.5257,1,44.9919,0.0247826
43.2199,2023-06-20 00:00:00,1390,44.3362,1,43.825,0.000680803
42.6148,2023-06-21 00:00:00,1391,42.4206,1,43.2199,-0.0117944
42.0097,2023-06-23 00:00:00,1392,43.026,1,42.6148,-0.0249831
43.0902,2023-06-26 00:00:00,1393,41.9871,1,42.0097,-0.0379376
43.3496,2023-06-27 00:00:00,1394,42.6171,1,43.0902,-0.0141148
43.1767,2023-06-28 00:00:00,1395,42.5364,1,43.3496,-0.00925859
43.0902,2023-06-29 00:00:00,1396,42.5435,1,43.1767,-0.0149797
44.4733,2023-06-30 00:00:00,1397,42.6171,1,43.0902,-0.0189895
44.6029,2023-07-03 00:00:00,1398,44.7663,1,44.4733,0.0109778
44.0411,2023-07-04 00:00:00,1399,44.8627,1,44.6029,0.0124972
42.7445,2023-07-05 00:00:00,1400,44.4517,1,44.0411,-0.000600067
42.2691,2023-07-06 00:00:00,1401,42.9147,1,42.7445,-0.0284194
42.053,2023-07-07 00:00:00,1402,41.6636,1,42.2691,-0.0365622
42.5716,2023-07-10 00:00:00,1403,42.2319,1,42.053,-0.03854
43.4792,2023-07-11 00:00:00,1404,43.026,1,42.5716,-0.0239792
44.9487,2023-07-12 00:00:00,1405,42.8573,1,43.4792,-0.00134016
45.2512,2023-07-13 00:00:00,1406,45.5456,1,44.9487,0.0316947
43.8682,2023-07-14 00:00:00,1407,45.7236,1,45.2512,0.0385359
43.436,2023-07-18 00:00:00,1408,44.4399,1,43.8682,0.00884608
43.1335,2023-07-19 00:00:00,1409,42.8573,1,43.436,0.000697074
43.3063,2023-07-20 00:00:00,1410,42.6171,1,43.1335,-0.00548084
42.1826,2023-07-21 00:00:00,1411,42.2819,1,43.3063,-0.00159423
45.3377,2023-07-24 00:00:00,1412,41.5067,1,42.1826,-0.0270163
45.2945,2023-07-25 00:00:00,1413,45.7905,1,45.3377,0.0417598
46.4182,2023-07-26 00:00:00,1414,45.7411,1,45.2945,0.0381378
48.5359,2023-07-27 00:00:00,1415,45.6141,1,46.4182,0.0601648
48.6224,2023-07-28 00:00:00,1416,47.8796,1,48.5359,0.101791
47.5851,2023-07-31 00:00:00,1417,48.1824,1,48.6224,0.0968654
46.2453,2023-08-01 00:00:00,1418,46.9515,1,47.5851,0.0697109
46.3317,2023-08-02 00:00:00,1419,45.4509,1,46.2453,0.0376764
47.1097,2023-08-03 00:00:00,1420,45.6094,1,46.3317,0.036951
46.7639,2023-08-04 00:00:00,1421,46.203,1,47.1097,0.0492372
45.597,2023-08-07 00:00:00,1422,46.3954,1,46.7639,0.0363488
45.7699,2023-08-08 00:00:00,1423,44.6221,1,45.597,0.00653533
45.7267,2023-08-09 00:00:00,1424,46.022,1,45.7699,0.0067976
44.4733,2023-08-10 00:00:00,1425,46.1757,1,45.7267,0.00336672
43.0902,2023-08-11 00:00:00,1426,44.1193,1,44.4733,-0.0236265
42.1826,2023-08-14 00:00:00,1427,42.9814,1,43.0902,-0.0517406
41.0157,2023-08-15 00:00:00,1428,41.5528,1,42.1826,-0.0699891
40.2377,2023-08-16 00:00:00,1429,41.5909,1,41.0157,-0.0932977
39.2869,2023-08-17 00:00:00,1430,40.8583,1,40.2377,-0.107639
37.9039,2023-08-18 00:00:00,1431,39.434,1,39.2869,-0.124825
38.0767,2023-08-21 00:00:00,1432,37.3432,1,37.9039,-0.151591
38.2064,2023-08-22 00:00:00,1433,37.4536,1,38.0767,-0.140739
38.2064,2023-08-23 00:00:00,1434,38.4156,1,38.2064,-0.130862
38.4225,2023-08-24 00:00:00,1435,38.4156,1,38.2064,-0.122668
39.2437,2023-08-25 00:00:00,1436,38.6107,1,38.4225,-0.10734
40.497,2023-08-28 00:00:00,1437,38.6165,1,39.2437,-0.0782194
40.6699,2023-08-29 00:00:00,1438,41.1376,1,40.497,-0.0407944
40.5835,2023-08-30 00:00:00,1439,40.9103,1,40.6699,-0.0302968
43.3063,2023-08-31 00:00:00,1440,40.9103,1,40.5835,-0.025681
41.8801,2023-09-04 00:00:00,1441,42.3906,1,43.3063,0.0444572
42.3987,2023-09-05 00:00:00,1442,41.6353,1,41.8801,0.0160429
41.3614,2023-09-06 00:00:00,1443,42.9167,1,42.3987,0.0326316
41.6824,2023-09-07 00:00:00,1444,40.9913,1,41.3614,0.0128056
41.4175,2023-09-11 00:00:00,1445,39.5166,1,41.6824,0.0257445
41.3292,2023-09-12 00:00:00,1446,41.4517,1,41.4175,0.0230717
41.3733,2023-09-13 00:00:00,1447,41.0662,1,41.3292,0.0231155
41.8591,2023-09-14 00:00:00,1448,41.2045,1,41.3733,0.0252355
40.7993,2023-09-15 00:00:00,1449,41.796,1,41.8591,0.0361887
40.8876,2023-09-18 00:00:00,1450,40.9103,1,40.7993,0.00925456
40.7993,2023-09-19 00:00:00,1451,40.8631,1,40.8876,0.00944033
40.0928,2023-09-20 00:00:00,1452,40.9103,1,40.7993,0.00367296
41.6383,2023-09-21 00:00:00,1453,39.4479,1,40.0928,-0.0161465
40.711,2023-09-22 00:00:00,1454,39.8308,1,41.6383,0.0174928
39.563,2023-09-25 00:00:00,1455,40.9103,1,40.711,-0.00820111
39.6954,2023-09-26 00:00:00,1456,39.1703,1,39.563,-0.0375066
38.8565,2023-09-27 00:00:00,1457,39.1982,1,39.6954,-0.0348144
39.6071,2023-09-28 00:00:00,1458,39.0052,1,38.8565,-0.0533251
37.7085,2023-09-29 00:00:00,1459,39.1703,1,39.6071,-0.0337862
37.3552,2023-10-03 00:00:00,1460,37.4139,1,37.7085,-0.0768668
37.3552,2023-10-04 00:00:00,1461,37.4307,1,37.3552,-0.0788041
37.9734,2023-10-05 00:00:00,1462,37.4307,1,37.3552,-0.0736357
38.415,2023-10-06 00:00:00,1463,37.6077,1,37.9734,-0.0531101
38.724,2023-10-09 00:00:00,1464,38.7965,1,38.415,-0.0385678
38.8565,2023-10-10 00:00:00,1465,39.1586,1,38.724,-0.0272309
39.563,2023-10-11 00:00:00,1466,39.0204,1,38.8565,-0.0207534
38.989,2023-10-12 00:00:00,1467,38.9713,1,39.563,-0.000724945
37.9292,2023-10-13 00:00:00,1468,39.2144,1,38.989,-0.012249
37.8851,2023-10-16 00:00:00,1469,37.2192,1,37.9292,-0.0342889
37.5318,2023-10-17 00:00:00,1470,37.1432,1,37.8851,-0.0318211
36.1189,2023-10-18 00:00:00,1471,37.1703,1,37.5318,-0.0367181
35.8098,2023-10-19 00:00:00,1472,36.4442,1,36.1189,-0.0673811
35.589,2023-10-20 00:00:00,1473,36.6083,1,35.8098,-0.0702206
35.6773,2023-10-24 00:00:00,1474,36.4631,1,35.589,-0.0686389
35.6773,2023-10-25 00:00:00,1475,35.2039,1,35.6773,-0.0601373
35.854,2023-10-26 00:00:00,1476,35.265,1,35.6773,-0.0553023
35.6773,2023-10-27 00:00:00,1477,35.5381,1,35.854,-0.0457724
35.4124,2023-10-30 00:00:00,1478,35.5381,1,35.6773,-0.0464389
35.1033,2023-10-31 00:00:00,1479,35.4507,1,35.4124,-0.0481842
35.5449,2023-11-01 00:00:00,1480,35.6692,1,35.1033,-0.0531769
36.3397,2023-11-02 00:00:00,1481,35.4925,1,35.5449,-0.0389207
37.3111,2023-11-03 00:00:00,1482,36.1417,1,36.3397,-0.0160798
35.9423,2023-11-06 00:00:00,1483,37.4496,1,37.3111,0.0111284
33.9994,2023-11-07 00:00:00,1484,35.8871,1,35.9423,-0.0226917
33.5579,2023-11-08 00:00:00,1485,32.9633,1,33.9994,-0.0695426
32.8073,2023-11-09 00:00:00,1486,33.0729,1,33.5579,-0.0749193
32.9397,2023-11-10 00:00:00,1487,32.0546,1,32.8073,-0.0871114
33.5137,2023-11-13 00:00:00,1488,32.1481,1,32.9397,-0.075646
34.9267,2023-11-14 00:00:00,1489,32.9178,1,33.5137,-0.0536749
34.441,2023-11-15 00:00:00,1490,34.8733,1,34.9267,-0.0096407
33.6462,2023-11-16 00:00:00,1491,33.379,1,34.441,-0.0191146
34.3968,2023-11-17 00:00:00,1492,33.2052,1,33.6462,-0.0383645
34.3527,2023-11-20 00:00:00,1493,33.379,1,34.3968,-0.0149216
34.2202,2023-11-21 00:00:00,1494,33.379,1,34.3527,-0.0144414
34.9709,2023-11-22 00:00:00,1495,33.379,1,34.2202,-0.0161854
34.3527,2023-11-23 00:00:00,1496,35.711,1,34.9709,0.00641715
33.6904,2023-11-24 00:00:00,1497,33.379,1,34.3527,-0.00923276
32.7631,2023-11-27 00:00:00,1498,33.1271,1,33.6904,-0.0255427
31.5709,2023-11-28 00:00:00,1499,31.8553,1,32.7631,-0.048718
31.7917,2023-11-29 00:00:00,1500,32.3998,1,31.5709,-0.0786082
31.8358,2023-11-30 00:00:00,1501,32.3457,1,31.7917,-0.0670553
31.1735,2023-12-01 00:00:00,1502,32.1624,1,31.8358,-0.0595449
30.3787,2023-12-04 00:00:00,1503,31.6757,1,31.1735,-0.0706858
30.5112,2023-12-05 00:00:00,1504,29.3462,1,30.3787,-0.0868065
29.893,2023-12-06 00:00:00,1505,29.3462,1,30.5112,-0.0779906
29.8047,2023-12-07 00:00:00,1506,28.9193,1,29.893,-0.0916409
29.6722,2023-12-08 00:00:00,1507,28.9193,1,29.8047,-0.0901739
30.2021,2023-12-11 00:00:00,1508,28.5091,1,29.6722,-0.0896776
29.4956,2023-12-12 00:00:00,1509,29.3462,1,30.2021,-0.0686908
29.4073,2023-12-13 00:00:00,1510,27.8776,1,29.4956,-0.0827955
30.2021,2023-12-14 00:00:00,1511,27.8776,1,29.4073,-0.0783282
29.4956,2023-12-15 00:00:00,1512,29.3462,1,30.2021,-0.0482816
29.1865,2023-12-18 00:00:00,1513,27.8776,1,29.4956,-0.0633107
29.319,2023-12-19 00:00:00,1514,27.8776,1,29.1865,-0.0654602
29.319,2023-12-20 00:00:00,1515,27.8776,1,29.319,-0.0537941
29.0541,2023-12-21 00:00:00,1516,27.8776,1,29.319,-0.0450852
29.4515,2023-12-22 00:00:00,1517,27.8776,1,29.0541,-0.0454776
31.1294,2023-12-27 00:00:00,1518,27.8776,1,29.4515,-0.0256373
31.2177,2023-12-28 00:00:00,1519,32.116,1,31.1294,0.0326645
30.1138,2023-12-29 00:00:00,1520,32.116,1,31.2177,0.0362011
30.0696,2024-01-02 00:00:00,1521,29.3504,1,30.1138,0.00235151
29.9813,2024-01-03 00:00:00,1522,29.3504,1,30.0696,0.00383255
29.9372,2024-01-04 00:00:00,1523,29.3504,1,29.9813,0.00288015
28.745,2024-01-05 00:00:00,1524,29.3504,1,29.9372,0.00214329
28.4359,2024-01-08 00:00:00,1525,27.8776,1,28.745,-0.0349122
27.9943,2024-01-09 00:00:00,1526,27.8776,1,28.4359,-0.0429484
28.7891,2024-01-10 00:00:00,1527,27.8776,1,27.9943,-0.0549303
28.8774,2024-01-11 00:00:00,1528,27.8776,1,28.7891,-0.0266478
28.8774,2024-01-12 00:00:00,1529,27.8776,1,28.8774,-0.0214707
28.1268,2024-01-15 00:00:00,1530,27.8776,1,28.8774,-0.0204448
26.5814,2024-01-16 00:00:00,1531,27.8776,1,28.1268,-0.0438307
26.8463,2024-01-17 00:00:00,1532,27.8776,1,26.5814,-0.0907717
26.8022,2024-01-18 00:00:00,1533,27.8776,1,26.8463,-0.07753
26.3165,2024-01-19 00:00:00,1534,27.8776,1,26.8022,-0.0752589
27.6411,2024-01-22 00:00:00,1535,27.8776,1,26.3165,-0.0872895
29.1424,2024-01-23 00:00:00,1536,27.8776,1,27.6411,-0.0385502
30.5553,2024-01-24 00:00:00,1537,27.8776,1,29.1424,0.0135136
29.8047,2024-01-25 00:00:00,1538,29.3504,1,30.5553,0.0606177
29.893,2024-01-26 00:00:00,1539,28.9235,1,29.8047,0.036946
28.7008,2024-01-29 00:00:00,1540,28.9235,1,29.893,0.0424205
28.8774,2024-01-30 00:00:00,1541,27.8776,1,28.7008,0.00331865
28.7891,2024-01-31 00:00:00,1542,27.8776,1,28.8774,0.011601
28.0827,2024-02-01 00:00:00,1543,27.8776,1,28.7891,0.0106176
28.171,2024-02-02 00:00:00,1544,27.8776,1,28.0827,-0.0109635
30.0696,2024-02-05 00:00:00,1545,27.8776,1,28.171,-0.00684933
29.9813,2024-02-06 00:00:00,1546,29.3504,1,30.0696,0.0570431
29.8489,2024-02-07 00:00:00,1547,29.3504,1,29.9813,0.0502707
29.0982,2024-02-08 00:00:00,1548,28.9235,1,29.8489,0.0436931
29.5398,2024-02-09 00:00:00,1549,27.8776,1,29.0982,0.0170538
29.6281,2024-02-14 00:00:00,1550,27.8776,1,29.5398,0.0312934
30.8203,2024-02-15 00:00:00,1551,27.8776,1,29.6281,0.0316728
29.9813,2024-02-16 00:00:00,1552,29.3504,1,30.8203,0.0653236
29.8047,2024-02-19 00:00:00,1553,29.3504,1,29.9813,0.03074
31.7034,2024-02-20 00:00:00,1554,28.9235,1,29.8047,0.0194065
32.4982,2024-02-21 00:00:00,1555,32.3407,1,31.7034,0.0744481
33.028,2024-02-22 00:00:00,1556,32.1615,1,32.4982,0.0923933
32.3215,2024-02-23 00:00:00,1557,32.2992,1,33.028,0.103001
32.5423,2024-02-26 00:00:00,1558,32.1066,1,32.3215,0.0762331
31.3943,2024-02-27 00:00:00,1559,32.1615,1,32.5423,0.0786681
30.9969,2024-02-28 00:00:00,1560,32.116,1,31.3943,0.0380319
31.1735,2024-02-29 00:00:00,1561,29.3504,1,30.9969,0.0210167
30.6878,2024-03-01 00:00:00,1562,32.116,1,31.1735,0.022966
29.9813,2024-03-04 00:00:00,1563,29.3504,1,30.6878,0.0039
30.5553,2024-03-05 00:00:00,1564,29.3504,1,29.9813,-0.0222478
30.5995,2024-03-06 00:00:00,1565,29.3504,1,30.5553,-0.0073872
30.9527,2024-03-07 00:00:00,1566,29.3504,1,30.5995,-0.00680746
31.4384,2024-03-08 00:00:00,1567,29.3504,1,30.9527,0.00307649
33.2488,2024-03-11 00:00:00,1568,32.116,1,31.4384,0.0161992
32.5865,2024-03-12 00:00:00,1569,32.4742,1,33.2488,0.0675552
32.1008,2024-03-13 00:00:00,1570,32.1615,1,32.5865,0.0411965
31.3943,2024-03-14 00:00:00,1571,32.3407,1,32.1008,0.0216413
31.4826,2024-03-15 00:00:00,1572,32.116,1,31.3943,-0.00175504
30.8203,2024-03-18 00:00:00,1573,32.116,1,31.4826,-0.00133061
30.7761,2024-03-19 00:00:00,1574,29.3504,1,30.8203,-0.0239127
31.3501,2024-03-20 00:00:00,1575,29.3504,1,30.7761,-0.0238779
29.5398,2024-03-21 00:00:00,1576,32.116,1,31.3501,-0.00385823
28.8333,2024-03-22 00:00:00,1577,27.8776,1,29.5398,-0.0561512
29.1424,2024-03-25 00:00:00,1578,27.8776,1,28.8333,-0.0735617
28.8333,2024-03-26 00:00:00,1579,27.8776,1,29.1424,-0.0584878
29.1865,2024-03-27 00:00:00,1580,27.8776,1,28.8333,-0.0646039
29.9372,2024-03-28 00:00:00,1581,27.8776,1,29.1865,-0.0503556
29.6722,2024-04-02 00:00:00,1582,29.3504,1,29.9372,-0.0239689
29.0541,2024-04-03 00:00:00,1583,28.5133,1,29.6722,-0.0310022
28.745,2024-04-05 00:00:00,1584,27.8776,1,29.0541,-0.0497509
28.5684,2024-04-08 00:00:00,1585,27.8776,1,28.745,-0.0570684
28.745,2024-04-09 00:00:00,1586,27.8776,1,28.5684,-0.0597298
28.7008,2024-04-10 00:00:00,1587,27.8776,1,28.745,-0.0504668
