Next Price,Date,index,Random Forest,Fold,Close,20-SMA Change
continuous,time,continuous,continuous,discrete,continuous,continuous
class,meta,meta,meta,meta,,
4.16989,2024-03-27 00:00:00,1580,4.2779,1,4.25879,0.0376058
4.3396,2024-03-28 00:00:00,1581,4.09146,1,4.16989,0.0115662
4.25879,2024-04-02 00:00:00,1582,4.33593,1,4.3396,0.0463757
4.16181,2024-04-03 00:00:00,1583,4.27897,1,4.25879,0.0227052
4.28303,2024-04-05 00:00:00,1584,4.1603,1,4.16181,-0.00454231
4.39617,2024-04-08 00:00:00,1585,4.16815,1,4.28303,0.0189369
4.44465,2024-04-09 00:00:00,1586,4.43044,1,4.39617,0.0397554
4.54971,2024-04-10 00:00:00,1587,4.43281,1,4.44465,0.0464232
4.46082,2024-04-11 00:00:00,1588,4.62738,1,4.54971,0.0660861
4.37192,2024-04-12 00:00:00,1589,4.44996,1,4.46082,0.0421978
4.33152,2024-04-15 00:00:00,1590,4.38545,1,4.37192,0.0206584
4.38,2024-04-16 00:00:00,1591,4.36301,1,4.33152,0.0117028
4.37192,2024-04-17 00:00:00,1592,4.4031,1,4.38,0.0223521
4.35576,2024-04-18 00:00:00,1593,4.38545,1,4.37192,0.0184488
4.42849,2024-04-19 00:00:00,1594,4.3459,1,4.35576,0.0125869
4.68709,2024-04-22 00:00:00,1595,4.41861,1,4.42849,0.0266979
4.71133,2024-04-23 00:00:00,1596,4.63092,1,4.68709,0.0809805
4.68709,2024-04-24 00:00:00,1597,4.66087,1,4.71133,0.0798295
4.71133,2024-04-25 00:00:00,1598,4.65458,1,4.68709,0.0675503
4.71133,2024-04-26 00:00:00,1599,4.70687,1,4.71133,0.0663982
4.62244,2024-04-29 00:00:00,1600,4.69556,1,4.71133,0.0609644
4.61436,2024-04-30 00:00:00,1601,4.60499,1,4.62244,0.035669
4.57395,2024-05-02 00:00:00,1602,4.58994,1,4.61436,0.0306858
4.74366,2024-05-03 00:00:00,1603,4.72723,1,4.57395,0.0180772
4.64668,2024-05-06 00:00:00,1604,4.70254,1,4.74366,0.0490573
4.5982,2024-05-07 00:00:00,1605,4.65314,1,4.64668,0.023496
4.5982,2024-05-08 00:00:00,1606,4.69746,1,4.5982,0.0105674
4.6386,2024-05-09 00:00:00,1607,4.71572,1,4.5982,0.00886519
4.71133,2024-05-10 00:00:00,1608,4.58861,1,4.6386,0.016739
4.80421,2024-05-13 00:00:00,1609,4.76303,1,4.71133,0.0298533
4.686,2024-05-14 00:00:00,1610,4.71733,1,4.80421,0.0452169
4.75355,2024-05-16 00:00:00,1611,4.66452,1,4.686,0.0155836
4.74511,2024-05-17 00:00:00,1612,4.6862,1,4.75355,0.0260692
4.72822,2024-05-20 00:00:00,1613,4.74282,1,4.74511,0.020138
4.74511,2024-05-21 00:00:00,1614,4.71715,1,4.72822,0.0124539
4.75355,2024-05-22 00:00:00,1615,4.71644,1,4.74511,0.0126373
4.75355,2024-05-23 00:00:00,1616,4.69523,1,4.75355,0.0137202
4.77888,2024-05-24 00:00:00,1617,4.6826,1,4.75355,0.0132641
4.78732,2024-05-27 00:00:00,1618,4.7894,1,4.77888,0.0176678
4.6269,2024-05-28 00:00:00,1619,4.73322,1,4.78732,0.0186415
4.55091,2024-05-29 00:00:00,1620,4.60165,1,4.6269,-0.0146076
4.49181,2024-05-30 00:00:00,1621,4.49503,1,4.55091,-0.0300524
4.49181,2024-05-31 00:00:00,1622,4.53107,1,4.49181,-0.0413972
4.53402,2024-06-03 00:00:00,1623,4.53107,1,4.49181,-0.0405562
4.60157,2024-06-04 00:00:00,1624,4.52168,1,4.53402,-0.0293657
4.53402,2024-06-05 00:00:00,1625,4.66206,1,4.60157,-0.0144297
4.49181,2024-06-06 00:00:00,1626,4.52897,1,4.53402,-0.028229
4.35672,2024-06-07 00:00:00,1627,4.511,1,4.49181,-0.0361783
4.28073,2024-06-11 00:00:00,1628,4.37136,1,4.35672,-0.0623296
4.36516,2024-06-12 00:00:00,1629,4.25698,1,4.28073,-0.0743952
4.36516,2024-06-13 00:00:00,1630,4.36024,1,4.36516,-0.0516372
4.41582,2024-06-14 00:00:00,1631,4.36024,1,4.36516,-0.0483204
4.45803,2024-06-17 00:00:00,1632,4.43948,1,4.41582,-0.0337184
4.44959,2024-06-18 00:00:00,1633,4.51138,1,4.45803,-0.0214067
4.39049,2024-06-19 00:00:00,1634,4.50946,1,4.44959,-0.0202641
4.28073,2024-06-20 00:00:00,1635,4.42704,1,4.39049,-0.0294886
4.40738,2024-06-21 00:00:00,1636,4.22311,1,4.28073,-0.0487804
4.3736,2024-06-24 00:00:00,1637,4.48508,1,4.40738,-0.0168565
4.34827,2024-06-25 00:00:00,1638,4.37836,1,4.3736,-0.0199603
4.28917,2024-06-26 00:00:00,1639,4.36093,1,4.34827,-0.0208194
4.33983,2024-06-27 00:00:00,1640,4.19192,1,4.28917,-0.0304418
4.33139,2024-06-28 00:00:00,1641,4.31793,1,4.33983,-0.0166443
4.40738,2024-07-02 00:00:00,1642,4.34609,1,4.33139,-0.0167705
4.42426,2024-07-03 00:00:00,1643,4.48756,1,4.40738,0.00143891
4.29761,2024-07-04 00:00:00,1644,4.38645,1,4.42426,0.00653103
4.27228,2024-07-05 00:00:00,1645,4.30841,1,4.29761,-0.0188897
4.23007,2024-07-08 00:00:00,1646,4.26514,1,4.27228,-0.0217497
4.15408,2024-07-09 00:00:00,1647,4.34516,1,4.23007,-0.028505
4.20474,2024-07-10 00:00:00,1648,4.12902,1,4.15408,-0.0437318
4.42426,2024-07-11 00:00:00,1649,4.25441,1,4.20474,-0.0312226
4.41582,2024-07-12 00:00:00,1650,4.45686,1,4.42426,0.0186626
4.55091,2024-07-15 00:00:00,1651,4.4909,1,4.41582,0.0161258
4.51714,2024-07-16 00:00:00,1652,4.62738,1,4.55091,0.0455867
4.55091,2024-07-17 00:00:00,1653,4.46836,1,4.51714,0.0371232
4.41582,2024-07-18 00:00:00,1654,4.62738,1,4.55091,0.0436634
4.42426,2024-07-19 00:00:00,1655,4.46181,1,4.41582,0.0123885
4.47492,2024-07-22 00:00:00,1656,4.38579,1,4.42426,0.0126583
4.41582,2024-07-23 00:00:00,1657,4.4623,1,4.47492,0.0234625
4.33139,2024-07-24 00:00:00,1658,4.46181,1,4.41582,0.00945749
4.19629,2024-07-25 00:00:00,1659,4.35997,1,4.33139,-0.00965257
4.27228,2024-07-26 00:00:00,1660,4.146,1,4.19629,-0.0395208
4.18785,2024-07-29 00:00:00,1661,4.26514,1,4.27228,-0.0213712
4.28917,2024-07-30 00:00:00,1662,4.16743,1,4.18785,-0.0391322
4.23851,2024-07-31 00:00:00,1663,4.14476,1,4.28917,-0.0145489
4.21318,2024-08-01 00:00:00,1664,4.22128,1,4.23851,-0.0241057
4.33983,2024-08-02 00:00:00,1665,4.36582,1,4.21318,-0.0289939
4.39893,2024-08-05 00:00:00,1666,4.36294,1,4.33983,-0.000583226
4.45803,2024-08-06 00:00:00,1667,4.4193,1,4.39893,0.0110616
4.40738,2024-08-07 00:00:00,1668,4.45117,1,4.45803,0.0210791
4.44115,2024-08-08 00:00:00,1669,4.43156,1,4.40738,0.00713879
4.44115,2024-08-09 00:00:00,1670,4.43533,1,4.44115,0.0146606
4.43271,2024-08-12 00:00:00,1671,4.43533,1,4.44115,0.014367
4.80421,2024-08-13 00:00:00,1672,4.42655,1,4.43271,0.0138072
4.75355,2024-08-14 00:00:00,1673,4.74946,1,4.80421,0.0951785
4.75355,2024-08-15 00:00:00,1674,4.72976,1,4.75355,0.0811331
4.69445,2024-08-16 00:00:00,1675,4.72976,1,4.75355,0.0769967
4.70289,2024-08-19 00:00:00,1676,4.67928,1,4.69445,0.0603604
4.67756,2024-08-20 00:00:00,1677,4.65603,1,4.70289,0.0595396
4.64379,2024-08-21 00:00:00,1678,4.63692,1,4.67756,0.0507349
4.70289,2024-08-22 00:00:00,1679,4.64045,1,4.64379,0.039501
4.70289,2024-08-23 00:00:00,1680,4.71667,1,4.70289,0.0467956
4.77167,2024-08-26 00:00:00,1681,4.73011,1,4.70289,0.041803
4.68569,2024-08-27 00:00:00,1682,4.74087,1,4.77167,0.0502484
4.78887,2024-08-28 00:00:00,1683,4.68409,1,4.68569,0.0268438
4.88344,2024-08-29 00:00:00,1684,4.80381,1,4.78887,0.0431627
4.86624,2024-08-30 00:00:00,1685,4.89402,1,4.88344,0.0560543
4.81466,2024-09-02 00:00:00,1686,4.83482,1,4.86624,0.0463801
4.85765,2024-09-03 00:00:00,1687,4.80841,1,4.81466,0.0306809
4.90923,2024-09-04 00:00:00,1688,4.88917,1,4.85765,0.0354544
4.90923,2024-09-05 00:00:00,1689,4.98117,1,4.90923,0.040883
4.93502,2024-09-09 00:00:00,1690,4.99431,1,4.90923,0.0357433
4.94362,2024-09-10 00:00:00,1691,4.93013,1,4.93502,0.0357888
4.95222,2024-09-11 00:00:00,1692,4.92269,1,4.94362,0.0320596
5.0382,2024-09-12 00:00:00,1693,5.03938,1,4.95222,0.0322598
5.05539,2024-09-13 00:00:00,1694,5.10099,1,5.0382,0.0470746
5.08978,2024-09-16 00:00:00,1695,5.07694,1,5.05539,0.0473632
5.13277,2024-09-17 00:00:00,1696,5.06868,1,5.08978,0.0501874
5.16716,2024-09-19 00:00:00,1697,5.21146,1,5.13277,0.0543811
5.21015,2024-09-20 00:00:00,1698,5.10195,1,5.16716,0.0561345
5.27033,2024-09-23 00:00:00,1699,5.15653,1,5.21015,0.0587927
5.26173,2024-09-24 00:00:00,1700,5.29197,1,5.27033,0.0648832
5.43369,2024-09-25 00:00:00,1701,5.27149,1,5.26173,0.0571774
5.28753,2024-09-26 00:00:00,1702,5.39161,1,5.43369,0.0845131
5.29612,2024-09-27 00:00:00,1703,5.3436,1,5.28753,0.0490406
5.47667,2024-09-30 00:00:00,1704,5.3376,1,5.29612,0.0454854
5.3735,2024-10-02 00:00:00,1705,5.44735,1,5.47667,0.0748333
5.46808,2024-10-03 00:00:00,1706,5.36993,1,5.3735,0.049362
5.53686,2024-10-04 00:00:00,1707,5.31524,1,5.46808,0.0610612
5.27033,2024-10-07 00:00:00,1708,5.56476,1,5.53686,0.0673739
5.31332,2024-10-08 00:00:00,1709,5.25468,1,5.27033,0.0124701
5.33051,2024-10-09 00:00:00,1710,5.33054,1,5.31332,0.0167818
5.21015,2024-10-10 00:00:00,1711,5.36177,1,5.33051,0.0162268
5.10698,2024-10-14 00:00:00,1712,5.19118,1,5.21015,-0.00923733
5.15856,2024-10-15 00:00:00,1713,5.05019,1,5.10698,-0.0302833
5.17576,2024-10-16 00:00:00,1714,5.2275,1,5.15856,-0.0216062
5.24454,2024-10-17 00:00:00,1715,5.22011,1,5.17576,-0.0194641
5.30472,2024-10-18 00:00:00,1716,5.17886,1,5.24454,-0.00788811
5.30472,2024-10-21 00:00:00,1717,5.30489,1,5.30472,0.0018673
5.32192,2024-10-22 00:00:00,1718,5.29356,1,5.30472,0.000567541
5.3907,2024-10-23 00:00:00,1719,5.34119,1,5.32192,0.00275398
5.39929,2024-10-24 00:00:00,1720,5.42623,1,5.3907,0.0145632
5.41649,2024-10-25 00:00:00,1721,5.40478,1,5.39929,0.0148675
5.39929,2024-10-28 00:00:00,1722,5.39392,1,5.41649,0.0182641
5.48527,2024-10-29 00:00:00,1723,5.4327,1,5.39929,0.0139663
5.21015,2024-10-30 00:00:00,1724,5.4805,1,5.48527,0.028286
5.24454,2024-10-31 00:00:00,1725,5.23395,1,5.21015,-0.0208435
5.23594,2024-11-01 00:00:00,1726,5.20058,1,5.24454,-0.0131845
5.16716,2024-11-04 00:00:00,1727,5.21729,1,5.23594,-0.0126459
5.12417,2024-11-05 00:00:00,1728,5.21378,1,5.16716,-0.0222078
5.29612,2024-11-06 00:00:00,1729,4.91381,1,5.12417,-0.0289996
5.34771,2024-11-07 00:00:00,1730,5.29108,1,5.29612,0.00374775
5.29612,2024-11-08 00:00:00,1731,5.32103,1,5.34771,0.0133595
5.22734,2024-11-11 00:00:00,1732,5.29108,1,5.29612,0.00276736
5.34771,2024-11-12 00:00:00,1733,5.21644,1,5.22734,-0.0113821
5.24454,2024-11-13 00:00:00,1734,5.36216,1,5.34771,0.00957644
5.30472,2024-11-14 00:00:00,1735,5.17886,1,5.24454,-0.0105434
5.3735,2024-11-15 00:00:00,1736,5.29356,1,5.30472,0.000243111
5.45088,2024-11-18 00:00:00,1737,5.31042,1,5.3735,0.0125556
5.52826,2024-11-19 00:00:00,1738,5.37332,1,5.45088,0.0257239
5.52826,2024-11-20 00:00:00,1739,5.64207,1,5.52826,0.0382689
5.40789,2024-11-21 00:00:00,1740,5.64207,1,5.52826,0.0369294
5.42509,2024-11-22 00:00:00,1741,5.43193,1,5.40789,0.0142708
5.33051,2024-11-25 00:00:00,1742,5.38996,1,5.42509,0.0174136
5.3649,2024-11-26 00:00:00,1743,5.35815,1,5.33051,0.000322609
5.33911,2024-11-27 00:00:00,1744,5.33023,1,5.3649,0.00791466
5.30472,2024-11-28 00:00:00,1745,5.35815,1,5.33911,0.00185527
5.3821,2024-11-29 00:00:00,1746,5.34531,1,5.30472,-0.00515965
5.33911,2024-12-02 00:00:00,1747,5.44776,1,5.3821,0.00797041
5.45948,2024-12-03 00:00:00,1748,5.35815,1,5.33911,-0.00168798
5.47667,2024-12-04 00:00:00,1749,5.3607,1,5.45948,0.0176282
5.3735,2024-12-05 00:00:00,1750,5.48088,1,5.47667,0.0191184
5.3735,2024-12-06 00:00:00,1751,5.30687,1,5.3735,-0.000319894
5.47667,2024-12-09 00:00:00,1752,5.30687,1,5.3735,-0.00103891
5.56265,2024-12-10 00:00:00,1753,5.46543,1,5.47667,0.0157869
5.67442,2024-12-11 00:00:00,1754,5.58971,1,5.56265,0.029681
5.59704,2024-12-12 00:00:00,1755,5.64623,1,5.67442,0.0462075
5.51106,2024-12-13 00:00:00,1756,5.62856,1,5.59704,0.0291678
5.3821,2024-12-16 00:00:00,1757,5.41928,1,5.51106,0.0120787
5.44228,2024-12-17 00:00:00,1758,5.43684,1,5.3821,-0.0109803
5.24454,2024-12-18 00:00:00,1759,5.46481,1,5.44228,0.000869729
5.15856,2024-12-19 00:00:00,1760,5.2961,1,5.24454,-0.032974
5.08978,2024-12-20 00:00:00,1761,5.20895,1,5.15856,-0.0466354
5.09838,2024-12-23 00:00:00,1762,5.1327,1,5.08978,-0.0564233
5.13277,2024-12-24 00:00:00,1763,5.14469,1,5.09838,-0.0527913
5.13277,2024-12-27 00:00:00,1764,4.9267,1,5.13277,-0.0443413
5.17576,2024-12-30 00:00:00,1765,4.90374,1,5.13277,-0.042502
5.10698,2024-12-31 00:00:00,1766,5.26108,1,5.17576,-0.0333199
5.14137,2025-01-02 00:00:00,1767,5.14469,1,5.10698,-0.0437093
5.05539,2025-01-03 00:00:00,1768,5.17261,1,5.14137,-0.0354839
4.97801,2025-01-06 00:00:00,1769,5.15417,1,5.05539,-0.0480045
5.12417,2025-01-07 00:00:00,1770,5.16036,1,4.97801,-0.0581537
5.0296,2025-01-08 00:00:00,1771,4.91381,1,5.12417,-0.028208
5.08118,2025-01-09 00:00:00,1772,5.16868,1,5.0296,-0.0430231
4.98661,2025-01-10 00:00:00,1773,5.05421,1,5.08118,-0.0295567
5.11557,2025-01-13 00:00:00,1774,5.16036,1,4.98661,-0.0423511
5.14996,2025-01-14 00:00:00,1775,4.82523,1,5.11557,-0.0122843
5.12417,2025-01-15 00:00:00,1776,5.21385,1,5.14996,-0.00133377
5.19295,2025-01-16 00:00:00,1777,4.93676,1,5.12417,-0.00259388
5.33051,2025-01-17 00:00:00,1778,5.25445,1,5.19295,0.0126582
5.57125,2025-01-20 00:00:00,1779,5.52612,1,5.33051,0.0406176
5.56265,2025-01-21 00:00:00,1780,5.49542,1,5.57125,0.0841559
5.34771,2025-01-22 00:00:00,1781,5.49542,1,5.56265,0.0782435
5.3649,2025-01-23 00:00:00,1782,5.53542,1,5.34771,0.0339956
5.3649,2025-01-24 00:00:00,1783,5.45513,1,5.3649,0.0346542
5.24454,2025-01-27 00:00:00,1784,5.45513,1,5.3649,0.0323434
5.35631,2025-01-28 00:00:00,1785,5.22081,1,5.24454,0.00809782
5.33051,2025-02-03 00:00:00,1786,5.41456,1,5.35631,0.0277984
5.3735,2025-02-04 00:00:00,1787,5.35697,1,5.33051,0.0206601
5.28753,2025-02-05 00:00:00,1788,5.26529,1,5.3735,0.0266097
5.25314,2025-02-06 00:00:00,1789,5.32518,1,5.28753,0.00794892
5.22734,2025-02-07 00:00:00,1790,5.14006,1,5.25314,-0.00122595
5.13277,2025-02-10 00:00:00,1791,5.19472,1,5.22734,-0.00710379
5.31332,2025-02-11 00:00:00,1792,4.90457,1,5.13277,-0.0260217
5.24454,2025-02-12 00:00:00,1793,5.33376,1,5.31332,0.00602313
5.12417,2025-02-13 00:00:00,1794,5.17886,1,5.24454,-0.00941864
5.05539,2025-02-14 00:00:00,1795,4.89861,1,5.12417,-0.0322318
5.13017,2025-02-17 00:00:00,1796,5.15417,1,5.05539,-0.0443686
5.19053,2025-02-18 00:00:00,1797,4.89473,1,5.13017,-0.0302879
5.22501,2025-02-19 00:00:00,1798,5.23918,1,5.19053,-0.0188569
5.32848,2025-02-20 00:00:00,1799,5.21644,1,5.22501,-0.0113519
5.31986,2025-02-21 00:00:00,1800,5.31273,1,5.32848,0.0105462
5.4147,2025-02-24 00:00:00,1801,5.31254,1,5.31986,0.0112392
5.38883,2025-02-25 00:00:00,1802,5.41099,1,5.4147,0.0286129
5.50954,2025-02-26 00:00:00,1803,5.29965,1,5.38883,0.0234665
5.46643,2025-02-27 00:00:00,1804,5.49481,1,5.50954,0.0449569
5.50092,2025-02-28 00:00:00,1805,5.34321,1,5.46643,0.0346033
5.60439,2025-03-03 00:00:00,1806,5.52613,1,5.50092,0.039708
5.81132,2025-03-04 00:00:00,1807,5.48223,1,5.60439,0.056529
5.90616,2025-03-05 00:00:00,1808,5.83009,1,5.81132,0.0910367
5.9579,2025-03-06 00:00:00,1809,5.85908,1,5.90616,0.102441
5.9579,2025-03-07 00:00:00,1810,5.96465,1,5.9579,0.10483
5.9579,2025-03-10 00:00:00,1811,5.96465,1,5.9579,0.0973968
5.91478,2025-03-11 00:00:00,1812,5.95342,1,5.9579,0.0891205
5.9502,2025-03-12 00:00:00,1813,5.85627,1,5.91478,0.0753282
5.79968,2025-03-13 00:00:00,1814,5.86016,1,5.9502,0.0748724
5.93249,2025-03-14 00:00:00,1815,5.75057,1,5.79968,0.0413273
5.94135,2025-03-17 00:00:00,1816,5.83913,1,5.93249,0.0568525
6.03875,2025-03-18 00:00:00,1817,5.87796,1,5.94135,0.0508371
6.00333,2025-03-19 00:00:00,1818,6.18818,1,6.03875,0.060112
5.98562,2025-03-20 00:00:00,1819,5.91188,1,6.00333,0.0467432
5.96791,2025-03-21 00:00:00,1820,5.96235,1,5.98562,0.0377105
5.89708,2025-03-24 00:00:00,1821,5.97727,1,5.96791,0.0288605
6.12729,2025-03-25 00:00:00,1822,5.95773,1,5.89708,0.0124388
6.16271,2025-03-26 00:00:00,1823,6.0215,1,6.12729,0.0453369
6.19813,2025-03-27 00:00:00,1824,6.06097,1,6.16271,0.0455539
6.32209,2025-03-28 00:00:00,1825,6.06097,1,6.19813,0.0450762
6.2424,2025-03-31 00:00:00,1826,6.15176,1,6.32209,0.0586489
6.4372,2025-04-01 00:00:00,1827,6.05384,1,6.2424,0.0397503
6.45491,2025-04-02 00:00:00,1828,6.15176,1,6.4372,0.0666367
5.89708,2025-04-03 00:00:00,1829,6.15176,1,6.45491,0.0647305
5.95906,2025-04-07 00:00:00,1830,6.06272,1,5.89708,-0.0267952
5.77311,2025-04-08 00:00:00,1831,6.04207,1,5.95906,-0.0165756
5.98562,2025-04-09 00:00:00,1832,5.67499,1,5.77311,-0.0458071
5.9502,2025-04-10 00:00:00,1833,6.05557,1,5.98562,-0.0112622
6.06531,2025-04-11 00:00:00,1834,6.02729,1,5.9502,-0.0171127
6.21584,2025-04-14 00:00:00,1835,5.98361,1,6.06531,-0.000291867
6.17156,2025-04-15 00:00:00,1836,6.05156,1,6.21584,0.0221317
5.98562,2025-04-16 00:00:00,1837,6.05156,1,6.17156,0.0129342
5.99447,2025-04-17 00:00:00,1838,6.05557,1,5.98562,-0.0171561
6.145,2025-04-22 00:00:00,1839,6.05557,1,5.99447,-0.0156306
6.16271,2025-04-23 00:00:00,1840,6.05156,1,6.145,0.0077688
6.07417,2025-04-24 00:00:00,1841,6.05156,1,6.16271,0.0090612
6.12729,2025-04-25 00:00:00,1842,5.98361,1,6.07417,-0.00687651
6.13615,2025-04-28 00:00:00,1843,6.01017,1,6.12729,0.00180955
6.145,2025-04-29 00:00:00,1844,6.05156,1,6.13615,0.00347522
6.11844,2025-04-30 00:00:00,1845,6.05156,1,6.145,0.00535996
6.18927,2025-05-02 00:00:00,1846,6.01017,1,6.11844,0.0026844
6.26011,2025-05-06 00:00:00,1847,6.05156,1,6.18927,0.0147346
6.36636,2025-05-07 00:00:00,1848,6.07754,1,6.26011,0.0278404
6.06531,2025-05-08 00:00:00,1849,6.09311,1,6.36636,0.0460465
6.05646,2025-05-09 00:00:00,1850,5.98361,1,6.06531,-0.00479441
6.02989,2025-05-12 00:00:00,1851,6.06416,1,6.05646,-0.0070407
6.29329,2025-05-13 00:00:00,1852,5.95814,1,6.02989,-0.0134724
6.3027,2025-05-14 00:00:00,1853,6.07754,1,6.29329,0.027036
6.28388,2025-05-15 00:00:00,1854,6.07754,1,6.3027,0.0256212
6.25566,2025-05-16 00:00:00,1855,6.07754,1,6.28388,0.0207444
6.40617,2025-05-19 00:00:00,1856,6.07754,1,6.25566,0.0158316
6.41558,2025-05-20 00:00:00,1857,6.07982,1,6.40617,0.0382949
6.54728,2025-05-21 00:00:00,1858,6.07982,1,6.41558,0.0362091
6.68838,2025-05-22 00:00:00,1859,6.06493,1,6.54728,0.0527803
6.61313,2025-05-23 00:00:00,1860,6.15176,1,6.68838,0.0707916
6.69779,2025-05-26 00:00:00,1861,6.14724,1,6.61313,0.0549397
6.7072,2025-05-27 00:00:00,1862,6.15176,1,6.69779,0.063157
6.69779,2025-05-28 00:00:00,1863,6.15176,1,6.7072,0.0597727
6.81067,2025-05-29 00:00:00,1864,6.14724,1,6.69779,0.0536112
6.82008,2025-05-30 00:00:00,1865,6.15176,1,6.81067,0.0657884
6.8483,2025-06-02 00:00:00,1866,6.15176,1,6.82008,0.0614334
6.85771,2025-06-03 00:00:00,1867,6.15176,1,6.8483,0.0603875
6.8389,2025-06-04 00:00:00,1868,6.15176,1,6.85771,0.056954
6.91415,2025-06-05 00:00:00,1869,6.04618,1,6.8389,0.0502298
6.95178,2025-06-06 00:00:00,1870,6.14724,1,6.91415,0.0549111
7.02704,2025-06-09 00:00:00,1871,6.14724,1,6.95178,0.0534569
7.07407,2025-06-10 00:00:00,1872,6.15176,1,7.02704,0.0568761
7.12111,2025-06-11 00:00:00,1873,6.15176,1,7.07407,0.0577396
7.07407,2025-06-12 00:00:00,1874,6.15176,1,7.12111,0.0582972
7.1117,2025-06-13 00:00:00,1875,6.08696,1,7.07407,0.0451702
6.92356,2025-06-16 00:00:00,1876,6.08696,1,7.1117,0.0441268
6.99881,2025-06-17 00:00:00,1877,6.07754,1,6.92356,0.0126583
6.79186,2025-06-18 00:00:00,1878,6.07754,1,6.99881,0.0193177
6.88593,2025-06-19 00:00:00,1879,6.07754,1,6.79186,-0.0125821
6.90474,2025-06-20 00:00:00,1880,6.07754,1,6.88593,-0.00034139
7.07407,2025-06-23 00:00:00,1881,6.07754,1,6.90474,0.000272586
7.10229,2025-06-24 00:00:00,1882,6.07754,1,7.07407,0.0220168
7.08348,2025-06-25 00:00:00,1883,6.07754,1,7.10229,0.0231739
7.13051,2025-06-26 00:00:00,1884,6.07754,1,7.08348,0.0176363
7.10229,2025-06-27 00:00:00,1885,6.07754,1,7.13051,0.0220454
7.14933,2025-06-30 00:00:00,1886,6.07754,1,7.10229,0.0159456
7.23399,2025-07-02 00:00:00,1887,6.07754,1,7.14933,0.0204766
7.13992,2025-07-03 00:00:00,1888,6.07754,1,7.23399,0.0297958
7.13992,2025-07-04 00:00:00,1889,6.07754,1,7.13992,0.0142313
7.07407,2025-07-07 00:00:00,1890,6.07754,1,7.13992,0.0126076
6.98,2025-07-08 00:00:00,1891,6.07754,1,7.07407,0.00239935
7.04585,2025-07-09 00:00:00,1892,6.07754,1,6.98,-0.0106007
7.17755,2025-07-10 00:00:00,1893,6.07754,1,7.04585,-0.00106698
7.34687,2025-07-11 00:00:00,1894,6.07754,1,7.17755,0.0171977
7.18695,2025-07-14 00:00:00,1895,6.07982,1,7.34687,0.0391857
7.27162,2025-07-15 00:00:00,1896,6.07754,1,7.18695,0.016025
7.28102,2025-07-16 00:00:00,1897,6.07754,1,7.27162,0.025471
7.46916,2025-07-17 00:00:00,1898,6.07754,1,7.28102,0.0247584
7.67612,2025-07-18 00:00:00,1899,6.09311,1,7.46916,0.0462511
7.60086,2025-07-21 00:00:00,1900,6.15176,1,7.67612,0.0693225
7.53501,2025-07-22 00:00:00,1901,6.14724,1,7.60086,0.0537298
7.49739,2025-07-23 00:00:00,1902,6.08696,1,7.53501,0.041274
7.45035,2025-07-24 00:00:00,1903,6.07754,1,7.49739,0.0332534
7.49739,2025-07-25 00:00:00,1904,6.07754,1,7.45035,0.0241821
7.61968,2025-07-28 00:00:00,1905,6.07754,1,7.49739,0.0280555
7.57264,2025-07-29 00:00:00,1906,6.08696,1,7.61968,0.0411311
7.44094,2025-07-30 00:00:00,1907,6.07754,1,7.57264,0.0317206
7.49739,2025-07-31 00:00:00,1908,6.07754,1,7.44094,0.0123504
7.49739,2025-08-01 00:00:00,1909,6.07754,1,7.49739,0.0175551
7.45035,2025-08-04 00:00:00,1910,6.07754,1,7.49739,0.0150927
7.55383,2025-08-05 00:00:00,1911,6.07754,1,7.45035,0.00616145
7.61027,2025-08-06 00:00:00,1912,6.07754,1,7.55383,0.0161984
7.65731,2025-08-07 00:00:00,1913,6.07754,1,7.61027,0.0199193
7.5162,2025-08-08 00:00:00,1914,6.07754,1,7.65731,0.0229344
7.40332,2025-08-11 00:00:00,1915,6.07754,1,7.5162,0.00294987
7.86426,2025-08-12 00:00:00,1916,6.07754,1,7.40332,-0.0135373
7.73256,2025-08-13 00:00:00,1917,6.08696,1,7.86426,0.0437605
7.57264,2025-08-14 00:00:00,1918,6.07754,1,7.73256,0.0232153
7.50679,2025-08-15 00:00:00,1919,6.07754,1,7.57264,0.00136838
7.74197,2025-08-18 00:00:00,1920,6.07754,1,7.50679,-0.00622664
7.789,2025-08-19 00:00:00,1921,6.07754,1,7.74197,0.0239502
7.76078,2025-08-20 00:00:00,1922,6.07754,1,7.789,0.0284437
7.789,2025-08-21 00:00:00,1923,6.07754,1,7.76078,0.0229387
7.91432,2025-08-22 00:00:00,1924,6.07754,1,7.789,0.0243722
7.81792,2025-08-25 00:00:00,1925,6.07982,1,7.91432,0.0380075
7.8854,2025-08-26 00:00:00,1926,6.07754,1,7.81792,0.024033
7.96252,2025-08-27 00:00:00,1927,6.07754,1,7.8854,0.0307605
8.03964,2025-08-28 00:00:00,1928,6.07982,1,7.96252,0.0373051
8.09748,2025-08-29 00:00:00,1929,6.08696,1,8.03964,0.0436653
8.14568,2025-09-01 00:00:00,1930,6.09311,1,8.09748,0.0470951
8.08784,2025-09-02 00:00:00,1931,6.04618,1,8.14568,0.0486136
8.10712,2025-09-03 00:00:00,1932,6.07982,1,8.08784,0.0376015
8.03964,2025-09-04 00:00:00,1933,6.07982,1,8.10712,0.0367706
8.08784,2025-09-05 00:00:00,1934,6.07754,1,8.03964,0.0256337
