,Date,Portfolio_Value,Capital,Position_Value,Shares,Peak,Drawdown
0,2022-10-27,20000.0,20000.0,0.0,0,20000.0,0.0
1,2022-10-28,20000.0,20000.0,0.0,0,20000.0,0.0
2,2022-10-31,20000.0,20000.0,0.0,0,20000.0,0.0
3,2022-11-01,20000.0,20000.0,0.0,0,20000.0,0.0
4,2022-11-02,20000.0,20000.0,0.0,0,20000.0,0.0
5,2022-11-03,20000.0,20000.0,0.0,0,20000.0,0.0
6,2022-11-04,20000.0,20000.0,0.0,0,20000.0,0.0
7,2022-11-07,20000.0,20000.0,0.0,0,20000.0,0.0
8,2022-11-08,20000.0,20000.0,0.0,0,20000.0,0.0
9,2022-11-09,20000.0,20000.0,0.0,0,20000.0,0.0
10,2022-11-10,20000.0,20000.0,0.0,0,20000.0,0.0
11,2022-11-11,20000.0,20000.0,0.0,0,20000.0,0.0
12,2022-11-14,20000.0,20000.0,0.0,0,20000.0,0.0
13,2022-11-15,20000.0,20000.0,0.0,0,20000.0,0.0
14,2022-11-16,20000.0,20000.0,0.0,0,20000.0,0.0
15,2022-11-17,20000.0,20000.0,0.0,0,20000.0,0.0
16,2022-11-18,20000.0,20000.0,0.0,0,20000.0,0.0
17,2022-11-21,20000.0,20000.0,0.0,0,20000.0,0.0
18,2022-11-22,20000.0,20000.0,0.0,0,20000.0,0.0
19,2022-11-23,20000.0,20000.0,0.0,0,20000.0,0.0
20,2022-11-24,20000.0,20000.0,0.0,0,20000.0,0.0
21,2022-11-25,20000.0,20000.0,0.0,0,20000.0,0.0
22,2022-11-28,20000.0,20000.0,0.0,0,20000.0,0.0
23,2022-11-29,20000.0,20000.0,0.0,0,20000.0,0.0
24,2022-11-30,20000.0,20000.0,0.0,0,20000.0,0.0
25,2022-12-01,20000.0,20000.0,0.0,0,20000.0,0.0
26,2022-12-02,20000.0,20000.0,0.0,0,20000.0,0.0
27,2022-12-05,20000.0,20000.0,0.0,0,20000.0,0.0
28,2022-12-06,19656.800201416016,6021.199798583984,13635.600402832031,264,20000.0,-1.7159989929199218
29,2022-12-07,18983.599395751953,6021.199798583984,12962.399597167969,264,20000.0,-5.082003021240234
30,2022-12-08,18983.599395751953,18983.599395751953,0.0,0,20000.0,-5.082003021240234
31,2022-12-09,19318.999198913574,5709.499198913574,13609.5,258,20000.0,-3.405004005432129
32,2022-12-12,18699.798805236816,5709.499198913574,12990.299606323242,258,20000.0,-6.501005973815918
33,2022-12-13,18854.599395751953,5709.499198913574,13145.100196838379,258,20000.0,-5.727003021240234
34,2022-12-14,18815.899002075195,5709.499198913574,13106.399803161621,258,20000.0,-5.920504989624024
35,2022-12-15,18583.699592590332,5709.499198913574,12874.200393676758,258,20000.0,-7.08150203704834
36,2022-12-16,18867.499198913574,5709.499198913574,13158.0,258,20000.0,-5.66250400543213
37,2022-12-19,18583.699592590332,5709.499198913574,12874.200393676758,258,20000.0,-7.08150203704834
38,2022-12-20,18377.298805236816,5709.499198913574,12667.799606323242,258,20000.0,-8.113505973815919
39,2022-12-21,18570.798805236816,5709.499198913574,12861.299606323242,258,20000.0,-7.146005973815918
40,2022-12-22,18738.499198913574,5709.499198913574,13029.0,258,20000.0,-6.307504005432128
41,2022-12-23,18725.599395751953,5709.499198913574,13016.100196838379,258,20000.0,-6.372003021240234
42,2022-12-28,18931.999198913574,5709.499198913574,13222.5,258,20000.0,-5.340004005432129
43,2022-12-29,18790.099395751953,5709.499198913574,13080.600196838379,258,20000.0,-6.049503021240234
44,2022-12-30,19035.199592590332,5709.499198913574,13325.700393676758,258,20000.0,-4.82400203704834
45,2023-01-03,19344.798805236816,5709.499198913574,13635.299606323242,258,20000.0,-3.276005973815918
46,2023-01-04,20080.099395751953,5709.499198913574,14370.600196838379,258,20080.099395751953,0.0
47,2023-01-05,20002.699592590332,5709.499198913574,14293.200393676758,258,20080.099395751953,-0.38545527906099614
48,2023-01-06,20247.798805236816,5709.499198913574,14538.299606323242,258,20247.798805236816,0.0
49,2023-01-09,20815.399002075195,5709.499198913574,15105.899803161621,258,20815.399002075195,0.0
50,2023-01-10,20350.999198913574,5709.499198913574,14641.5,258,20815.399002075195,-2.2310396409663955
51,2023-01-11,20866.999198913574,5709.499198913574,15157.5,258,20866.999198913574,0.0
52,2023-01-12,21189.499198913574,5709.499198913574,15480.0,258,21189.499198913574,0.0
53,2023-01-13,21744.199592590332,5709.499198913574,16034.700393676758,258,21744.199592590332,0.0
54,2023-01-16,21395.899002075195,5709.499198913574,15686.399803161621,258,21744.199592590332,-1.601809204482401
55,2023-01-17,21021.798805236816,5709.499198913574,15312.299606323242,258,21744.199592590332,-3.3222689309735953
56,2023-01-18,21241.099395751953,5709.499198913574,15531.600196838379,258,21744.199592590332,-2.313721388989724
57,2023-01-19,21305.599395751953,5709.499198913574,15596.100196838379,258,21744.199592590332,-2.0170905577404588
58,2023-01-20,21744.199592590332,5709.499198913574,16034.700393676758,258,21744.199592590332,0.0
59,2023-01-26,22414.999198913574,5709.499198913574,16705.5,258,22414.999198913574,0.0
60,2023-01-27,22273.09841156006,5709.499198913574,16563.599212646484,258,22414.999198913574,-0.6330617551857569
61,2023-01-30,21421.699592590332,5709.499198913574,15712.200393676758,258,22414.999198913574,-4.431405941657968
62,2023-01-31,21370.099395751953,5709.499198913574,15660.600196838379,258,22414.999198913574,-4.661609817109723
63,2023-02-01,21615.199592590332,5709.499198913574,15905.700393676758,258,22414.999198913574,-3.5681447017941785
64,2023-02-02,21292.699592590332,5709.499198913574,15583.200393676758,258,22414.999198913574,-5.006913434900496
65,2023-02-03,20647.699592590332,5709.499198913574,14938.200393676758,258,22414.999198913574,-7.88445090111313
66,2023-02-06,20170.399002075195,5709.499198913574,14460.899803161621,258,22414.999198913574,-10.013831260574712
67,2023-02-07,20428.399002075195,5709.499198913574,14718.899803161621,258,22414.999198913574,-8.86281627408966
68,2023-02-08,20570.298805236816,5709.499198913574,14860.799606323242,258,22414.999198913574,-8.229758909677622
69,2023-02-09,20970.199592590332,5709.499198913574,15260.700393676758,258,22414.999198913574,-6.445682168006813
70,2023-02-10,20750.899002075195,5709.499198913574,15041.399803161621,258,22414.999198913574,-7.4240475409833415
71,2023-02-13,20686.399002075195,5709.499198913574,14976.899803161621,258,22414.999198913574,-7.711801287604605
72,2023-02-14,20750.899002075195,5709.499198913574,15041.399803161621,258,22414.999198913574,-7.4240475409833415
73,2023-02-15,20338.099395751953,5709.499198913574,14628.600196838379,258,22414.999198913574,-9.265669763049939
74,2023-02-16,20531.599395751953,5709.499198913574,14822.100196838379,258,22414.999198913574,-8.402408523186148
75,2023-02-17,20428.399002075195,5709.499198913574,14718.899803161621,258,22414.999198913574,-8.86281627408966
76,2023-02-20,20686.399002075195,5709.499198913574,14976.899803161621,258,22414.999198913574,-7.711801287604605
77,2023-02-21,20505.798805236816,5709.499198913574,14796.299606323242,258,22414.999198913574,-8.517512656298887
78,2023-02-22,20054.298805236816,5709.499198913574,14344.799606323242,258,22414.999198913574,-10.531788882647731
79,2023-02-23,20054.298805236816,20054.298805236816,0.0,0,22414.999198913574,-10.531788882647731
80,2023-02-24,20054.298805236816,20054.298805236816,0.0,0,22414.999198913574,-10.531788882647731
81,2023-02-27,20054.298805236816,20054.298805236816,0.0,0,22414.999198913574,-10.531788882647731
82,2023-02-28,20054.298805236816,20054.298805236816,0.0,0,22414.999198913574,-10.531788882647731
83,2023-03-01,20054.298805236816,20054.298805236816,0.0,0,22414.999198913574,-10.531788882647731
84,2023-03-02,20054.298805236816,20054.298805236816,0.0,0,22414.999198913574,-10.531788882647731
85,2023-03-03,20128.09861755371,6056.8984298706055,14071.200187683105,246,22414.999198913574,-10.202545898242576
86,2023-03-06,19795.998054504395,6056.8984298706055,13739.099624633789,246,22414.999198913574,-11.684145607893303
87,2023-03-07,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
88,2023-03-08,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
89,2023-03-09,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
90,2023-03-10,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
91,2023-03-13,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
92,2023-03-14,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
93,2023-03-15,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
94,2023-03-16,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
95,2023-03-17,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
96,2023-03-20,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
97,2023-03-21,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
98,2023-03-22,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
99,2023-03-23,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
100,2023-03-24,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
101,2023-03-27,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
102,2023-03-28,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
103,2023-03-29,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
104,2023-03-30,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
105,2023-03-31,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
106,2023-04-03,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
107,2023-04-04,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
108,2023-04-06,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
109,2023-04-11,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
110,2023-04-12,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
111,2023-04-13,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
112,2023-04-14,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
113,2023-04-17,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
114,2023-04-18,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
115,2023-04-19,19795.998054504395,19795.998054504395,0.0,0,22414.999198913574,-11.684145607893303
116,2023-04-20,19961.748443603516,5962.2480545043945,13999.500389099121,255,22414.999198913574,-10.94468366266533
117,2023-04-21,19451.748443603516,5962.2480545043945,13489.500389099121,255,22414.999198913574,-13.219945845252065
118,2023-04-24,19451.748443603516,19451.748443603516,0.0,0,22414.999198913574,-13.219945845252065
119,2023-04-25,19451.748443603516,19451.748443603516,0.0,0,22414.999198913574,-13.219945845252065
120,2023-04-26,19451.748443603516,19451.748443603516,0.0,0,22414.999198913574,-13.219945845252065
121,2023-04-27,19451.748443603516,19451.748443603516,0.0,0,22414.999198913574,-13.219945845252065
122,2023-04-28,19451.748443603516,19451.748443603516,0.0,0,22414.999198913574,-13.219945845252065
123,2023-05-02,19187.74789428711,5843.748260498047,13343.999633789062,240,22414.999198913574,-14.397731072784895
124,2023-05-03,19043.748260498047,5843.748260498047,13200.0,240,22414.999198913574,-15.040156408209587
125,2023-05-04,20063.748260498047,5843.748260498047,14220.0,240,22414.999198913574,-10.489632043036117
126,2023-05-05,20255.748077392578,5843.748260498047,14411.999816894531,240,22414.999198913574,-9.633063567656306
127,2023-05-08,20519.748626708984,5843.748260498047,14676.000366210938,240,22414.999198913574,-8.455278340123474
128,2023-05-09,19943.748260498047,5843.748260498047,14100.0,240,22414.999198913574,-11.024987850703583
129,2023-05-10,19691.748443603516,5843.748260498047,13848.000183105469,240,22414.999198913574,-12.14923422991713
130,2023-05-11,19679.748626708984,5843.748260498047,13836.000366210938,240,22414.999198913574,-12.202768993795743
131,2023-05-12,19259.748626708984,5843.748260498047,13416.000366210938,240,22414.999198913574,-14.076514320631878
132,2023-05-15,19775.748077392578,5843.748260498047,13931.999816894531,240,22414.999198913574,-11.774486798326173
133,2023-05-16,19679.748626708984,5843.748260498047,13836.000366210938,240,22414.999198913574,-12.202768993795743
134,2023-05-17,19067.74789428711,5843.748260498047,13223.999633789062,240,22414.999198913574,-14.933086880452361
135,2023-05-18,19355.748077392578,5843.748260498047,13511.999816894531,240,22414.999198913574,-13.648232125162307
136,2023-05-19,18983.748260498047,5843.748260498047,13140.0,240,22414.999198913574,-15.307834312043319
137,2023-05-22,19031.748443603516,5843.748260498047,13188.000183105469,240,22414.999198913574,-15.0936911720882
138,2023-05-23,18575.748077392578,5843.748260498047,12731.999816894531,240,22414.999198913574,-17.128044875000842
139,2023-05-24,18575.748077392578,18575.748077392578,0.0,0,22414.999198913574,-17.128044875000842
140,2023-05-25,18575.748077392578,18575.748077392578,0.0,0,22414.999198913574,-17.128044875000842
141,2023-05-29,18575.748077392578,18575.748077392578,0.0,0,22414.999198913574,-17.128044875000842
142,2023-05-30,18575.748077392578,18575.748077392578,0.0,0,22414.999198913574,-17.128044875000842
143,2023-05-31,18575.748077392578,18575.748077392578,0.0,0,22414.999198913574,-17.128044875000842
144,2023-06-01,18575.748077392578,18575.748077392578,0.0,0,22414.999198913574,-17.128044875000842
145,2023-06-02,18575.748077392578,18575.748077392578,0.0,0,22414.999198913574,-17.128044875000842
146,2023-06-05,18575.748077392578,18575.748077392578,0.0,0,22414.999198913574,-17.128044875000842
147,2023-06-06,18575.748077392578,18575.748077392578,0.0,0,22414.999198913574,-17.128044875000842
148,2023-06-07,18575.748077392578,18575.748077392578,0.0,0,22414.999198913574,-17.128044875000842
149,2023-06-08,18575.748077392578,18575.748077392578,0.0,0,22414.999198913574,-17.128044875000842
150,2023-06-09,18575.748077392578,18575.748077392578,0.0,0,22414.999198913574,-17.128044875000842
151,2023-06-12,18575.748077392578,18575.748077392578,0.0,0,22414.999198913574,-17.128044875000842
152,2023-06-13,18575.748077392578,18575.748077392578,0.0,0,22414.999198913574,-17.128044875000842
153,2023-06-14,17961.198261260986,5597.8984451293945,12363.299816131592,241,22414.999198913574,-19.86973498472602
154,2023-06-15,17961.198261260986,17961.198261260986,0.0,0,22414.999198913574,-19.86973498472602
155,2023-06-16,17961.198261260986,17961.198261260986,0.0,0,22414.999198913574,-19.86973498472602
